C_REGION,ESTACION,PROGRAMA,CRUCERO,F_MUESTREO,AÑO,MES,DIRECCION,V_MS
11,A35N3,1,CRUCERO 11,2015/02/12,2015,FEBRERO,NE,1.8
11,A38N2,1,CRUCERO 11,2015/02/08,2015,FEBRERO,E,4.6
11,A38N3,1,CRUCERO 11,2015/02/08,2015,FEBRERO,E,4.5
11,A38N4,1,CRUCERO 11,2015/02/09,2015,FEBRERO,E,2.6
11,A02N1,1,CRUCERO 11,2015/02/13,2015,FEBRERO,NO,3.1
11,A16N1,1,CRUCERO 11,2015/02/17,2015,FEBRERO,E,3.6
11,A20N1,1,CRUCERO 11,2015/02/18,2015,FEBRERO,N,3.2
11,A32N1,1,CRUCERO 11,2015/02/24,2015,FEBRERO,NO,6.1
11,A51N1,1,CRUCERO 11,2015/02/26,2015,FEBRERO,E,3.3
12,M06N1,1,CRUCERO 11,2015/02/09,2015,FEBRERO,NO,1.72
12,M24N1,1,CRUCERO 11,2015/02/08,2015,FEBRERO,N,1.92
10,L01,1,CRUCERO 11,2015/02/09,2015,FEBRERO,N,5.02
10,L02,1,CRUCERO 11,2015/02/05,2015,FEBRERO,N,0.12
10,L02N1,1,CRUCERO 11,2015/02/05,2015,FEBRERO,N,
10,L02N2,1,CRUCERO 11,2015/02/05,2015,FEBRERO,N,0.98
10,L02N3,1,CRUCERO 11,2015/02/05,2015,FEBRERO,N,
10,L03,1,CRUCERO 11,2015/02/06,2015,FEBRERO,N,5.34
10,L03N1,1,CRUCERO 11,2015/02/05,2015,FEBRERO,N,0.14
10,L04,1,CRUCERO 11,2015/02/03,2015,FEBRERO,N,0.92
10,L05,1,CRUCERO 11,2015/02/04,2015,FEBRERO,N,3.26
10,L06,1,CRUCERO 11,2015/02/04,2015,FEBRERO,N,0.72
10,L06N1,1,CRUCERO 11,2015/02/06,2015,FEBRERO,N,4.5
10,L07,1,CRUCERO 11,2015/02/03,2015,FEBRERO,N,2.04
10,L08,1,CRUCERO 11,2015/02/03,2015,FEBRERO,N,0.5
10,L09,1,CRUCERO 11,2015/02/03,2015,FEBRERO,N,1.68
10,L10,1,CRUCERO 11,2015/02/03,2015,FEBRERO,N,
10,L10N2,1,CRUCERO 11,2015/02/03,2015,FEBRERO,N,0.8
10,L10N3,1,CRUCERO 11,2015/02/03,2015,FEBRERO,N,2.26
10,L11,1,CRUCERO 11,2015/02/04,2015,FEBRERO,N,2.38
10,L12,1,CRUCERO 11,2015/02/03,2015,FEBRERO,N,1.54
10,L13,1,CRUCERO 11,2015/02/03,2015,FEBRERO,N,
10,L14,1,CRUCERO 11,2015/02/03,2015,FEBRERO,N,2.24
10,L16,1,CRUCERO 11,2015/02/10,2015,FEBRERO,SE,3.01
10,L17,1,CRUCERO 11,2015/02/10,2015,FEBRERO,S,2.74
10,L19N1,1,CRUCERO 11,2015/02/05,2015,FEBRERO,SO,1.66
10,L25,1,CRUCERO 11,2015/02/09,2015,FEBRERO,NO,1.81
11,A01,1,CRUCERO 11,2015/02/14,2015,FEBRERO,NO,0.5
11,A03,1,CRUCERO 11,2015/02/13,2015,FEBRERO,NO,1.8
11,A09,1,CRUCERO 11,2015/02/15,2015,FEBRERO,E,2
11,A10,1,CRUCERO 11,2015/02/15,2015,FEBRERO,NO,2.4
11,A11,1,CRUCERO 11,2015/02/15,2015,FEBRERO,E,2.4
11,A12,1,CRUCERO 11,2015/02/15,2015,FEBRERO,O,3
11,A13,1,CRUCERO 11,2015/02/16,2015,FEBRERO,NO,2.5
11,A14,1,CRUCERO 11,2015/02/16,2015,FEBRERO,NO,4.3
11,A15,1,CRUCERO 11,2015/02/16,2015,FEBRERO,NO,5.6
11,A16,1,CRUCERO 11,2015/02/17,2015,FEBRERO,NO,3
11,A17,1,CRUCERO 11,2015/02/16,2015,FEBRERO,NO,0.5
11,A18,1,CRUCERO 11,2015/02/11,2015,FEBRERO,NO,4.8
11,A19,1,CRUCERO 11,2015/02/18,2015,FEBRERO,NE,2.7
11,A20,1,CRUCERO 11,2015/02/18,2015,FEBRERO,N,5.7
11,A21,1,CRUCERO 11,2015/02/18,2015,FEBRERO,SE,1.6
11,A22,1,CRUCERO 11,2015/02/19,2015,FEBRERO,SE,0.5
11,A23,1,CRUCERO 11,2015/02/24,2015,FEBRERO,NO,5.2
11,A24,1,CRUCERO 11,2015/02/27,2015,FEBRERO,CALMA,
11,A25,1,CRUCERO 11,2015/02/27,2015,FEBRERO,SO,1.4
11,A26,1,CRUCERO 11,2015/02/26,2015,FEBRERO,NE,1.9
11,A27,1,CRUCERO 11,2015/02/27,2015,FEBRERO,NO,1.7
11,A28,1,CRUCERO 11,2015/02/27,2015,FEBRERO,NO,2.6
11,A30,1,CRUCERO 11,2015/02/24,2015,FEBRERO,NO,5.5
11,A32,1,CRUCERO 11,2015/02/24,2015,FEBRERO,NO,8.8
11,A33,1,CRUCERO 11,2015/02/13,2015,FEBRERO,NE,1.7
11,A35,1,CRUCERO 11,2015/02/10,2015,FEBRERO,E,0.5
11,A36,1,CRUCERO 11,2015/02/10,2015,FEBRERO,E,1
11,A37,1,CRUCERO 11,2015/02/10,2015,FEBRERO,NO,1.6
11,A39,1,CRUCERO 11,2015/02/07,2015,FEBRERO,NO,0.4
11,A40,1,CRUCERO 11,2015/02/07,2015,FEBRERO,NO,1.2
11,A41,1,CRUCERO 11,2015/02/07,2015,FEBRERO,NO,1.6
11,A42,1,CRUCERO 11,2015/02/24,2015,FEBRERO,NO,1.6
11,A43,1,CRUCERO 11,2015/02/25,2015,FEBRERO,NO,6.5
11,A44,1,CRUCERO 11,2015/02/25,2015,FEBRERO,NO,3.6
11,A45,1,CRUCERO 11,2015/02/24,2015,FEBRERO,NO,0.8
11,A47,1,CRUCERO 11,2015/02/25,2015,FEBRERO,NO,5.8
11,A48,1,CRUCERO 11,2015/02/25,2015,FEBRERO,NO,3.8
11,A49,1,CRUCERO 11,2015/02/26,2015,FEBRERO,NO,3
11,A50,1,CRUCERO 11,2015/02/27,2015,FEBRERO,SE,3.5
11,A51,1,CRUCERO 11,2015/02/26,2015,FEBRERO,NE,3.1
11,A52,1,CRUCERO 11,2015/02/27,2015,FEBRERO,NE,0.4
11,A53,1,CRUCERO 11,2015/02/26,2015,FEBRERO,NE,2.5
11,A54,1,CRUCERO 11,2015/02/26,2015,FEBRERO,NE,1.7
11,A55,1,CRUCERO 11,2015/02/13,2015,FEBRERO,SO,1
11,A57,1,CRUCERO 11,2015/02/13,2015,FEBRERO,SO,4
11,A59,1,CRUCERO 11,2015/02/13,2015,FEBRERO,SO,2.7
11,A60,1,CRUCERO 11,2015/02/13,2015,FEBRERO,NO,2.6
12,M01N,1,CRUCERO 11,2015/02/09,2015,FEBRERO,NO,2.1
12,M02N,1,CRUCERO 11,2015/02/09,2015,FEBRERO,NO,1.44
12,M03N,1,CRUCERO 11,2015/02/09,2015,FEBRERO,NO,1.48
12,M04,1,CRUCERO 11,2015/02/09,2015,FEBRERO,NO,0.14
12,M05,1,CRUCERO 11,2015/02/09,2015,FEBRERO,NO,1.1
12,M06,1,CRUCERO 11,2015/02/09,2015,FEBRERO,NO,2.46
12,M07,1,CRUCERO 11,2015/02/08,2015,FEBRERO,N,0.98
12,M08,1,CRUCERO 11,2015/02/10,2015,FEBRERO,E,1.28
12,M09,1,CRUCERO 11,2015/02/10,2015,FEBRERO,SO,1.04
12,M10,1,CRUCERO 11,2015/02/10,2015,FEBRERO,SO,1.54
12,M11,1,CRUCERO 11,2015/02/10,2015,FEBRERO,NO,1.18
12,M12,1,CRUCERO 11,2015/02/08,2015,FEBRERO,N,0.7
12,M13,1,CRUCERO 11,2015/02/08,2015,FEBRERO,SE,0.29
12,M14,1,CRUCERO 11,2015/02/07,2015,FEBRERO,SO,1.7
12,M15,1,CRUCERO 11,2015/02/07,2015,FEBRERO,SO,2.56
12,M16,1,CRUCERO 11,2015/02/07,2015,FEBRERO,E,0.86
12,M17,1,CRUCERO 11,2015/02/07,2015,FEBRERO,SO,1.78
12,M18,1,CRUCERO 11,2015/02/11,2015,FEBRERO,E,2.8
12,M20,1,CRUCERO 11,2015/02/11,2015,FEBRERO,NO,3.5
12,M21,1,CRUCERO 11,2015/02/07,2015,FEBRERO,SO,2.88
12,M22,1,CRUCERO 11,2015/02/11,2015,FEBRERO,NO,3.46
12,M23,1,CRUCERO 11,2015/02/06,2015,FEBRERO,SO,1.9
12,M24,1,CRUCERO 11,2015/02/16,2015,FEBRERO,NO,2.36
12,M24N,1,CRUCERO 11,2015/02/08,2015,FEBRERO,N,1.76
12,M25,1,CRUCERO 11,2015/02/17,2015,FEBRERO,NO,2.12
12,M25N,1,CRUCERO 11,2015/02/10,2015,FEBRERO,SO,0.88
12,M26,1,CRUCERO 11,2015/02/16,2015,FEBRERO,NO,0.4
12,M27,1,CRUCERO 11,2015/02/16,2015,FEBRERO,SO,2.41
12,M29,1,CRUCERO 11,2015/02/16,2015,FEBRERO,SO,3.53
12,M30,1,CRUCERO 11,2015/02/16,2015,FEBRERO,NO,4.16
12,M31,1,CRUCERO 11,2015/02/16,2015,FEBRERO,NO,2.33
12,M32,1,CRUCERO 11,2015/02/15,2015,FEBRERO,N,1.39
12,M33,1,CRUCERO 11,2015/02/15,2015,FEBRERO,N,1.91
12,M34,1,CRUCERO 11,2015/02/15,2015,FEBRERO,NO,2.01
12,M35,1,CRUCERO 11,2015/02/15,2015,FEBRERO,S,1.39
12,M36,1,CRUCERO 11,2015/02/14,2015,FEBRERO,NO,1.05
12,M37,1,CRUCERO 11,2015/02/14,2015,FEBRERO,N,1.16
12,M38,1,CRUCERO 11,2015/02/13,2015,FEBRERO,SO,0.85
12,M39,1,CRUCERO 11,2015/02/13,2015,FEBRERO,SO,2.41
12,M40,1,CRUCERO 11,2015/02/04,2015,FEBRERO,SO,2.18
12,M41,1,CRUCERO 11,2015/02/04,2015,FEBRERO,SO,1.7
12,M42,1,CRUCERO 11,2015/02/03,2015,FEBRERO,SO,0.09
12,M43,1,CRUCERO 11,2015/02/03,2015,FEBRERO,SO,1.42
12,M44,1,CRUCERO 11,2015/02/03,2015,FEBRERO,SO,0.08
12,M45,1,CRUCERO 11,2015/02/03,2015,FEBRERO,SO,0.13
12,M46,1,CRUCERO 11,2015/02/06,2015,FEBRERO,S,1.18
10,L02N4,1,CRUCERO 11,2015/02/05,2015,FEBRERO,N,1.46
10,L16N1,1,CRUCERO 11,2015/02/05,2015,FEBRERO,SO,1.92
10,L17N1,1,CRUCERO 11,2015/02/10,2015,FEBRERO,S,2.91
10,L22N1,1,CRUCERO 11,2015/02/06,2015,FEBRERO,N,2.34
10,L22N2,1,CRUCERO 11,2015/02/06,2015,FEBRERO,N,2.09
10,L23N1,1,CRUCERO 11,2015/02/06,2015,FEBRERO,NO,1.98
10,L23N2,1,CRUCERO 11,2015/02/06,2015,FEBRERO,NO,1.74
10,L24N1,1,CRUCERO 11,2015/02/06,2015,FEBRERO,N,1.68
11,A05N1,1,CRUCERO 11,2015/02/13,2015,FEBRERO,N,2.3
11,A38N1,1,CRUCERO 11,2015/02/10,2015,FEBRERO,E,2.7
11,A08N1,2,CRUCERO 11,2014/07/08,2014,JULIO,NE,1.4
11,A08N2,2,CRUCERO 11,2014/07/08,2014,JULIO,N,1.9
11,A08N3,2,CRUCERO 11,2014/07/08,2014,JULIO,NE,1.6
11,A06,2,CRUCERO 11,2014/07/08,2014,JULIO,NE,1.3
11,A07,2,CRUCERO 11,2014/07/08,2014,JULIO,NE,1.3
11,A08,2,CRUCERO 11,2014/07/08,2014,JULIO,NE,1.1
10,L19N3,3,CRUCERO 11,2014/07/07,2014,JULIO,S,2.6
10,L19N4,3,CRUCERO 11,2014/07/07,2014,JULIO,S,2.3
11,A04N1,3,CRUCERO 11,2014/07/08,2014,JULIO,N,2.1
11,A11N1,3,CRUCERO 11,2014/07/08,2014,JULIO,N,2.4
10,L18,3,CRUCERO 11,2014/07/05,2014,JULIO,S,2.3
10,L18N2,3,CRUCERO 11,2014/07/05,2014,JULIO,S,3.1
10,L19,3,CRUCERO 11,2014/07/05,2014,JULIO,S,2.8
10,L19N2,3,CRUCERO 11,2014/07/05,2014,JULIO,S,1.2
10,L20,3,CRUCERO 11,2014/07/11,2014,JULIO,SO,2.2
10,L22,3,CRUCERO 11,2014/07/10,2014,JULIO,NO,1.4
10,L23,3,CRUCERO 11,2014/07/11,2014,JULIO,S,2.3
10,L24,3,CRUCERO 11,2014/07/10,2014,JULIO,N,1.7
11,A02,3,CRUCERO 11,2014/07/09,2014,JULIO,NE,1.9
11,A04,3,CRUCERO 11,2014/07/09,2014,JULIO,NE,1.7
11,A05,3,CRUCERO 11,2014/07/09,2014,JULIO,NE,2.6
11,A34,3,CRUCERO 11,2014/07/09,2014,JULIO,N,2.7
10,L20N1,3,CRUCERO 11,2014/07/05,2014,JULIO,S,1.9
11,A08N1,2,CRUCERO 12,2014/07/22,2014,JULIO,NO,1.86
11,A08N2,2,CRUCERO 12,2014/07/22,2014,JULIO,NO,2.14
11,A08N3,2,CRUCERO 12,2014/07/22,2014,JULIO,E,3.34
11,A06,2,CRUCERO 12,2014/07/22,2014,JULIO,NO,1.16
11,A07,2,CRUCERO 12,2014/07/22,2014,JULIO,NO,1.94
11,A08,2,CRUCERO 12,2014/07/22,2014,JULIO,NO,1.46
10,L19N3,3,CRUCERO 12,2014/07/22,2014,JULIO,E,5.08
10,L19N4,3,CRUCERO 12,2014/07/22,2014,JULIO,SO,3
11,A04N1,3,CRUCERO 12,2014/07/21,2014,JULIO,SO,6.28
11,A11N1,3,CRUCERO 12,2014/07/21,2014,JULIO,SO,4.98
10,L18,3,CRUCERO 12,2014/07/20,2014,JULIO,N,2.88
10,L18N2,3,CRUCERO 12,2014/07/22,2014,JULIO,E,1.84
10,L19,3,CRUCERO 12,2014/07/22,2014,JULIO,E,1.94
10,L19N2,3,CRUCERO 12,2014/07/20,2014,JULIO,NO,1.18
10,L20,3,CRUCERO 12,2014/07/20,2014,JULIO,NO,2.92
10,L22,3,CRUCERO 12,2014/07/20,2014,JULIO,NO,4.12
10,L23,3,CRUCERO 12,2014/07/20,2014,JULIO,E,3
10,L24,3,CRUCERO 12,2014/07/20,2014,JULIO,NO,4.92
11,A02,3,CRUCERO 12,2014/07/20,2014,JULIO,N,3.26
11,A04,3,CRUCERO 12,2014/07/21,2014,JULIO,SO,5.44
11,A05,3,CRUCERO 12,2014/07/21,2014,JULIO,SO,3.8
11,A34,3,CRUCERO 12,2014/07/21,2014,JULIO,S,4.68
10,L20N1,3,CRUCERO 12,2014/07/22,2014,JULIO,E,1.24
11,A08N1,2,CRUCERO 13,2014/08/09,2014,AGOSTO,NO,1.7
11,A08N2,2,CRUCERO 13,2014/08/09,2014,AGOSTO,NO,2.4
11,A08N3,2,CRUCERO 13,2014/08/09,2014,AGOSTO,NO,2.7
11,A06,2,CRUCERO 13,2014/08/09,2014,AGOSTO,NO,1.2
11,A07,2,CRUCERO 13,2014/08/09,2014,AGOSTO,NO,1.9
11,A08,2,CRUCERO 13,2014/08/09,2014,AGOSTO,NO,1.6
10,L19N3,3,CRUCERO 13,2014/08/10,2014,AGOSTO,SO,3.9
10,L19N4,3,CRUCERO 13,2014/08/10,2014,AGOSTO,SO,4.2
11,A04N1,3,CRUCERO 13,2014/08/09,2014,AGOSTO,NO,2.9
11,A11N1,3,CRUCERO 13,2014/08/09,2014,AGOSTO,NO,3.2
10,L18,3,CRUCERO 13,2014/08/10,2014,AGOSTO,SO,2.8
10,L18N2,3,CRUCERO 13,2014/08/07,2014,AGOSTO,SO,2.6
10,L19,3,CRUCERO 13,2014/08/07,2014,AGOSTO,SO,2.7
10,L19N2,3,CRUCERO 13,2014/08/07,2014,AGOSTO,SO,2.5
10,L20,3,CRUCERO 13,2014/08/07,2014,AGOSTO,SO,3.1
10,L22,3,CRUCERO 13,2014/08/07,2014,AGOSTO,SO,2.7
10,L23,3,CRUCERO 13,2014/08/07,2014,AGOSTO,SO,2.8
10,L24,3,CRUCERO 13,2014/08/07,2014,AGOSTO,SO,2.5
11,A02,3,CRUCERO 13,2014/08/07,2014,AGOSTO,SO,3
11,A04,3,CRUCERO 13,2014/08/08,2014,AGOSTO,S,3.6
11,A05,3,CRUCERO 13,2014/08/08,2014,AGOSTO,S,2.7
11,A34,3,CRUCERO 13,2014/08/09,2014,AGOSTO,S,2.9
10,L20N1,3,CRUCERO 13,2014/08/07,2014,AGOSTO,SO,2.9
11,A08N1,2,CRUCERO 14,2014/08/23,2014,AGOSTO,SE,1.74
11,A08N2,2,CRUCERO 14,2014/08/23,2014,AGOSTO,SE,2.71
11,A08N3,2,CRUCERO 14,2014/08/23,2014,AGOSTO,SE,2.06
11,A06,2,CRUCERO 14,2014/08/23,2014,AGOSTO,SE,1.33
11,A07,2,CRUCERO 14,2014/08/23,2014,AGOSTO,SE,1.01
11,A08,2,CRUCERO 14,2014/08/23,2014,AGOSTO,SE,1.02
10,L19N3,3,CRUCERO 14,2014/08/24,2014,AGOSTO,SE,1.2
10,L19N4,3,CRUCERO 14,2014/08/24,2014,AGOSTO,SE,1.17
11,A04N1,3,CRUCERO 14,2014/08/23,2014,AGOSTO,SE,3.29
11,A11N1,3,CRUCERO 14,2014/08/23,2014,AGOSTO,SE,3.81
10,L18,3,CRUCERO 14,2014/08/20,2014,AGOSTO,S,1.89
10,L18N2,3,CRUCERO 14,2014/08/20,2014,AGOSTO,SE,2.34
10,L19,3,CRUCERO 14,2014/08/20,2014,AGOSTO,SE,2.26
10,L19N2,3,CRUCERO 14,2014/08/20,2014,AGOSTO,S,2.14
10,L20,3,CRUCERO 14,2014/08/20,2014,AGOSTO,S,3.74
10,L22,3,CRUCERO 14,2014/08/21,2014,AGOSTO,S,2.87
10,L23,3,CRUCERO 14,2014/08/20,2014,AGOSTO,S,3.28
10,L24,3,CRUCERO 14,2014/08/21,2014,AGOSTO,SO,2.33
11,A02,3,CRUCERO 14,2014/08/22,2014,AGOSTO,S,1.12
11,A04,3,CRUCERO 14,2014/08/22,2014,AGOSTO,S,2.03
11,A05,3,CRUCERO 14,2014/08/22,2014,AGOSTO,S,1.32
11,A34,3,CRUCERO 14,2014/08/22,2014,AGOSTO,S,1.29
10,L20N1,3,CRUCERO 14,2014/08/20,2014,AGOSTO,S,2.13
11,A08N1,2,CRUCERO 15,2014/08/28,2014,AGOSTO,NO,2.74
11,A08N2,2,CRUCERO 15,2014/08/28,2014,AGOSTO,NO,1.05
11,A08N3,2,CRUCERO 15,2014/08/28,2014,AGOSTO,SE,1.02
11,A06,2,CRUCERO 15,2014/08/28,2014,AGOSTO,NO,0.58
11,A07,2,CRUCERO 15,2014/08/28,2014,AGOSTO,NO,1.97
11,A08,2,CRUCERO 15,2014/08/28,2014,AGOSTO,NO,1.79
10,L19N3,3,CRUCERO 15,2014/08/28,2014,AGOSTO,SE,0.52
10,L19N4,3,CRUCERO 15,2014/08/28,2014,AGOSTO,SE,0.98
11,A04N1,3,CRUCERO 15,2014/08/28,2014,AGOSTO,SE,4.31
11,A11N1,3,CRUCERO 15,2014/08/28,2014,AGOSTO,SE,5.29
10,L18,3,CRUCERO 15,2014/08/31,2014,AGOSTO,O,0.94
10,L18N2,3,CRUCERO 15,2014/08/28,2014,AGOSTO,NE,
10,L19,3,CRUCERO 15,2014/08/28,2014,AGOSTO,NE,0.24
10,L19N2,3,CRUCERO 15,2014/08/31,2014,AGOSTO,SE,0.31
10,L20,3,CRUCERO 15,2014/08/31,2014,AGOSTO,O,0.24
10,L22,3,CRUCERO 15,2014/08/31,2014,AGOSTO,SE,4.26
10,L23,3,CRUCERO 15,2014/08/31,2014,AGOSTO,O,1.69
10,L24,3,CRUCERO 15,2014/08/31,2014,AGOSTO,S,4.08
11,A02,3,CRUCERO 15,2014/08/29,2014,AGOSTO,SE,8.08
11,A04,3,CRUCERO 15,2014/08/29,2014,AGOSTO,S,5.06
11,A05,3,CRUCERO 15,2014/08/29,2014,AGOSTO,SE,0
11,A34,3,CRUCERO 15,2014/08/29,2014,AGOSTO,SE,4.96
10,L20N1,3,CRUCERO 15,2014/08/28,2014,AGOSTO,SE,1.27
11,A08N1,2,CRUCERO 16,2014/09/12,2014,SEPTIEMBRE,N,1.72
11,A08N2,2,CRUCERO 16,2014/09/12,2014,SEPTIEMBRE,N,2.92
11,A08N3,2,CRUCERO 16,2014/09/12,2014,SEPTIEMBRE,N,2.62
11,A06,2,CRUCERO 16,2014/09/12,2014,SEPTIEMBRE,N,2.02
11,A07,2,CRUCERO 16,2014/09/12,2014,SEPTIEMBRE,N,2.52
11,A08,2,CRUCERO 16,2014/09/12,2014,SEPTIEMBRE,N,1.95
10,L19N3,3,CRUCERO 16,2014/09/13,2014,SEPTIEMBRE,NE,4.21
10,L19N4,3,CRUCERO 16,2014/09/13,2014,SEPTIEMBRE,NE,3.64
11,A04N1,3,CRUCERO 16,2014/09/12,2014,SEPTIEMBRE,N,3.7
11,A11N1,3,CRUCERO 16,2014/09/12,2014,SEPTIEMBRE,N,3.91
10,L18,3,CRUCERO 16,2014/09/09,2014,SEPTIEMBRE,S,2.76
10,L18N2,3,CRUCERO 16,2014/09/09,2014,SEPTIEMBRE,SO,3.23
10,L19,3,CRUCERO 16,2014/09/09,2014,SEPTIEMBRE,SO,2.02
10,L19N2,3,CRUCERO 16,2014/09/09,2014,SEPTIEMBRE,SO,2.27
10,L20,3,CRUCERO 16,2014/09/09,2014,SEPTIEMBRE,SO,2.74
10,L22,3,CRUCERO 16,2014/09/10,2014,SEPTIEMBRE,SO,3.01
10,L23,3,CRUCERO 16,2014/09/09,2014,SEPTIEMBRE,SO,2.33
10,L24,3,CRUCERO 16,2014/09/10,2014,SEPTIEMBRE,SO,2.69
11,A02,3,CRUCERO 16,2014/09/11,2014,SEPTIEMBRE,S,3.29
11,A04,3,CRUCERO 16,2014/09/11,2014,SEPTIEMBRE,S,2.92
11,A05,3,CRUCERO 16,2014/09/11,2014,SEPTIEMBRE,S,2.75
11,A34,3,CRUCERO 16,2014/09/11,2014,SEPTIEMBRE,S,2.68
10,L20N1,3,CRUCERO 16,2014/09/09,2014,SEPTIEMBRE,SO,2.23
11,A08N1,2,CRUCERO 17,2014/09/27,2014,SEPTIEMBRE,SE,1.39
11,A08N2,2,CRUCERO 17,2014/09/26,2014,SEPTIEMBRE,S,2.14
11,A08N3,2,CRUCERO 17,2014/09/27,2014,SEPTIEMBRE,SE,2.66
11,A06,2,CRUCERO 17,2014/09/27,2014,SEPTIEMBRE,SE,0.23
11,A07,2,CRUCERO 17,2014/09/27,2014,SEPTIEMBRE,SE,1.17
11,A08,2,CRUCERO 17,2014/09/27,2014,SEPTIEMBRE,SE,1.94
10,L19N3,3,CRUCERO 17,2014/09/27,2014,SEPTIEMBRE,S,3.52
10,L19N4,3,CRUCERO 17,2014/09/27,2014,SEPTIEMBRE,SE,3.07
11,A04N1,3,CRUCERO 17,2014/09/26,2014,SEPTIEMBRE,S,2.39
11,A11N1,3,CRUCERO 17,2014/09/26,2014,SEPTIEMBRE,S,2.91
10,L18,3,CRUCERO 17,2014/09/25,2014,SEPTIEMBRE,SO,3.01
10,L18N2,3,CRUCERO 17,2014/09/25,2014,SEPTIEMBRE,SO,3.27
10,L19,3,CRUCERO 17,2014/09/25,2014,SEPTIEMBRE,SO,3.17
10,L19N2,3,CRUCERO 17,2014/09/25,2014,SEPTIEMBRE,SO,1.87
10,L20,3,CRUCERO 17,2014/09/25,2014,SEPTIEMBRE,SO,2.78
10,L22,3,CRUCERO 17,2014/09/25,2014,SEPTIEMBRE,SO,2.63
10,L23,3,CRUCERO 17,2014/09/25,2014,SEPTIEMBRE,SO,3.43
10,L24,3,CRUCERO 17,2014/09/25,2014,SEPTIEMBRE,SO,2.84
11,A02,3,CRUCERO 17,2014/09/26,2014,SEPTIEMBRE,S,2.03
11,A04,3,CRUCERO 17,2014/09/26,2014,SEPTIEMBRE,S,2.37
11,A05,3,CRUCERO 17,2014/09/26,2014,SEPTIEMBRE,S,1.2
11,A34,3,CRUCERO 17,2014/09/26,2014,SEPTIEMBRE,S,1.52
10,L20N1,3,CRUCERO 17,2014/09/25,2014,SEPTIEMBRE,SO,2.92
11,A08N1,2,CRUCERO 18,2014/10/07,2014,OCTUBRE,NO,1.08
11,A08N2,2,CRUCERO 18,2014/10/07,2014,OCTUBRE,NO,2.22
11,A08N3,2,CRUCERO 18,2014/10/07,2014,OCTUBRE,NO,1.02
11,A06,2,CRUCERO 18,2014/10/05,2014,OCTUBRE,NO,1.92
11,A07,2,CRUCERO 18,2014/10/07,2014,OCTUBRE,NO,0.09
11,A08,2,CRUCERO 18,2014/10/07,2014,OCTUBRE,NO,1.74
10,L19N3,3,CRUCERO 18,2014/10/07,2014,OCTUBRE,NO,1.12
10,L19N4,3,CRUCERO 18,2014/10/07,2014,OCTUBRE,NO,1.74
11,A04N1,3,CRUCERO 18,2014/10/07,2014,OCTUBRE,N,2.09
11,A11N1,3,CRUCERO 18,2014/10/07,2014,OCTUBRE,N,2.27
10,L18,3,CRUCERO 18,2014/10/03,2014,OCTUBRE,NO,0.97
10,L18N2,3,CRUCERO 18,2014/10/03,2014,OCTUBRE,NO,0.23
10,L19,3,CRUCERO 18,2014/10/03,2014,OCTUBRE,NO,0.39
10,L19N2,3,CRUCERO 18,2014/10/03,2014,OCTUBRE,NO,1.62
10,L20,3,CRUCERO 18,2014/10/03,2014,OCTUBRE,NO,1.58
10,L22,3,CRUCERO 18,2014/10/04,2014,OCTUBRE,N,2.98
10,L23,3,CRUCERO 18,2014/10/03,2014,OCTUBRE,NO,1.01
10,L24,3,CRUCERO 18,2014/10/04,2014,OCTUBRE,NO,1.91
11,A02,3,CRUCERO 18,2014/10/05,2014,OCTUBRE,N,2.98
11,A04,3,CRUCERO 18,2014/10/05,2014,OCTUBRE,NO,2.04
11,A05,3,CRUCERO 18,2014/10/05,2014,OCTUBRE,NO,1.74
11,A34,3,CRUCERO 18,2014/10/05,2014,OCTUBRE,NO,1.57
10,L20N1,3,CRUCERO 18,2014/10/03,2014,OCTUBRE,NO,1.02
11,A08N1,2,CRUCERO 19,2014/10/14,2014,OCTUBRE,NO,0.14
11,A08N2,2,CRUCERO 19,2014/10/14,2014,OCTUBRE,N,1.86
11,A08N3,2,CRUCERO 19,2014/10/15,2014,OCTUBRE,SE,1.44
11,A06,2,CRUCERO 19,2014/10/14,2014,OCTUBRE,SO,0.06
11,A07,2,CRUCERO 19,2014/10/14,2014,OCTUBRE,NO,0.64
11,A08,2,CRUCERO 19,2014/10/14,2014,OCTUBRE,N,
10,L19N3,3,CRUCERO 19,2014/10/15,2014,OCTUBRE,S,6.96
10,L19N4,3,CRUCERO 19,2014/10/15,2014,OCTUBRE,S,4.68
11,A04N1,3,CRUCERO 19,2014/10/14,2014,OCTUBRE,N,2.86
11,A11N1,3,CRUCERO 19,2014/10/14,2014,OCTUBRE,O,0.94
10,L18,3,CRUCERO 19,2014/10/13,2014,OCTUBRE,NE,0.94
10,L18N2,3,CRUCERO 19,2014/10/13,2014,OCTUBRE,NO,1.9
10,L19,3,CRUCERO 19,2014/10/13,2014,OCTUBRE,NO,0.06
10,L19N2,3,CRUCERO 19,2014/10/13,2014,OCTUBRE,NE,1.02
10,L20,3,CRUCERO 19,2014/10/13,2014,OCTUBRE,NE,0.88
10,L22,3,CRUCERO 19,2014/10/13,2014,OCTUBRE,NE,1.22
10,L23,3,CRUCERO 19,2014/10/13,2014,OCTUBRE,NE,1.18
10,L24,3,CRUCERO 19,2014/10/13,2014,OCTUBRE,S,1.88
11,A02,3,CRUCERO 19,2014/10/14,2014,OCTUBRE,N,
11,A04,3,CRUCERO 19,2014/10/14,2014,OCTUBRE,N,
