C_REGION,ESTACIONID,PROGRAMA,CRUCERO,FCH_CRUC,AÑO,MES,RECURSO,VDM,COD_VDM
11,A49,1,CRUCERO 1,2006/05/01,2006,MAYO,Cholga,#N/A,SIN MUESTRA
11,A50,1,CRUCERO 1,2006/05/22,2006,MAYO,Cholga,#N/A,SIN MUESTRA
11,A51,1,CRUCERO 1,2006/05/22,2006,MAYO,Cholga,#N/A,SIN MUESTRA
11,A52,1,CRUCERO 1,2006/05/22,2006,MAYO,Cholga,+,POSITIVO
11,A53,1,CRUCERO 1,2006/05/22,2006,MAYO,Cholga,#N/A,SIN MUESTRA
11,A54,1,CRUCERO 1,2006/05/01,2006,MAYO,Cholga,+,POSITIVO
11,A55,1,CRUCERO 1,2006/05/02,2006,MAYO,Cholga,-,NEGATIVO
11,A56,1,CRUCERO 1,2006/05/02,2006,MAYO,Cholga,-,NEGATIVO
11,A57,1,CRUCERO 1,2006/05/03,2006,MAYO,Cholga,-,NEGATIVO
11,A58,1,CRUCERO 1,2006/05/03,2006,MAYO,Cholga,-,NEGATIVO
11,A59,1,CRUCERO 1,2006/05/03,2006,MAYO,Cholga,-,NEGATIVO
11,A60,1,CRUCERO 1,2006/05/03,2006,MAYO,Cholga,-,NEGATIVO
12,M06,1,CRUCERO 1,2006/05/09,2006,MAYO,Cholga,+,POSITIVO
12,M02N,1,CRUCERO 1,2006/05/09,2006,MAYO,Cholga,+,POSITIVO
12,M25N,1,CRUCERO 1,2006/05/08,2006,MAYO,Cholga,#N/A,SIN MUESTRA
12,M10,1,CRUCERO 1,2006/05/08,2006,MAYO,Cholga,+,POSITIVO
12,M22,1,CRUCERO 1,2006/05/08,2006,MAYO,Cholga,-,NEGATIVO
12,M39,1,CRUCERO 1,2006/05/08,2006,MAYO,Chorito,+,POSITIVO
12,M24,1,CRUCERO 1,2006/05/08,2006,MAYO,Chorito,-,NEGATIVO
12,M34,1,CRUCERO 1,2006/05/07,2006,MAYO,Chorito,+,POSITIVO
12,M41,1,CRUCERO 1,2006/05/08,2006,MAYO,Chorito,+,POSITIVO
12,M44,1,CRUCERO 1,2006/05/07,2006,MAYO,Chorito,+,POSITIVO
10,L01,1,CRUCERO 1,2006/10/05,2006,OCTUBRE,Cholga,+,POSITIVO
10,L02,1,CRUCERO 1,2006/10/04,2006,OCTUBRE,Chorito,-,NEGATIVO
10,L02N1,1,CRUCERO 1,2006/10/04,2006,OCTUBRE,Chorito,-,NEGATIVO
10,L02N2,1,CRUCERO 1,2006/10/03,2006,OCTUBRE,Chorito,-,NEGATIVO
10,L02N3,1,CRUCERO 1,2006/10/04,2006,OCTUBRE,Chorito,-,NEGATIVO
10,L03,1,CRUCERO 1,2006/10/05,2006,OCTUBRE,Chorito,+,POSITIVO
10,L03N1,1,CRUCERO 1,2006/10/04,2006,OCTUBRE,Chorito,-,NEGATIVO
10,L04,1,CRUCERO 1,2006/10/03,2006,OCTUBRE,Chorito,-,NEGATIVO
10,L05,1,CRUCERO 1,2006/10/02,2006,OCTUBRE,Chorito,-,NEGATIVO
10,L06,1,CRUCERO 1,2006/10/01,2006,OCTUBRE,Cholga,+,POSITIVO
10,L06N1,1,CRUCERO 1,2006/10/04,2006,OCTUBRE,Cholga,-,NEGATIVO
10,L07,1,CRUCERO 1,2006/10/10,2006,OCTUBRE,Cholga,-,NEGATIVO
10,L08,1,CRUCERO 1,2006/10/10,2006,OCTUBRE,Almeja,+,POSITIVO
10,L09,1,CRUCERO 1,2006/10/09,2006,OCTUBRE,Almeja,+,POSITIVO
10,L10,1,CRUCERO 1,2006/10/09,2006,OCTUBRE,Cholga,+,POSITIVO
10,L10N1,1,CRUCERO 1,2006/10/08,2006,OCTUBRE,Almeja,+,POSITIVO
10,L10N2,1,CRUCERO 1,2006/10/09,2006,OCTUBRE,Almeja,-,NEGATIVO
10,L10N3,1,CRUCERO 1,2006/10/09,2006,OCTUBRE,Almeja,-,NEGATIVO
10,L11,1,CRUCERO 1,2006/10/07,2006,OCTUBRE,Chorito,-,NEGATIVO
10,L12,1,CRUCERO 1,2006/10/07,2006,OCTUBRE,Almeja,-,NEGATIVO
10,L13,1,CRUCERO 1,2006/10/08,2006,OCTUBRE,Almeja,-,NEGATIVO
10,L14,1,CRUCERO 1,2006/10/07,2006,OCTUBRE,Almeja,+,POSITIVO
10,L15,1,CRUCERO 1,2006/09/29,2006,SEPTIEMBRE,Chorito,-,NEGATIVO
10,L16,1,CRUCERO 1,2006/09/29,2006,SEPTIEMBRE,Almeja,-,NEGATIVO
10,L17,1,CRUCERO 1,2006/09/28,2006,SEPTIEMBRE,Cholga,-,NEGATIVO
10,L18,1,CRUCERO 1,2006/09/30,2006,SEPTIEMBRE,Chorito,-,NEGATIVO
10,L18N1,1,CRUCERO 1,2006/10/03,2006,OCTUBRE,Chorito,-,NEGATIVO
10,L18N2,1,CRUCERO 1,2006/09/30,2006,SEPTIEMBRE,Chorito,+,POSITIVO
10,L04N1,1,CRUCERO 1,2006/09/30,2006,SEPTIEMBRE,Chorito,-,NEGATIVO
10,L19,1,CRUCERO 1,2006/09/23,2006,SEPTIEMBRE,Almeja,-,NEGATIVO
10,L19N1,1,CRUCERO 1,2006/09/23,2006,SEPTIEMBRE,Almeja,-,NEGATIVO
10,L19N2,1,CRUCERO 1,2006/09/23,2006,SEPTIEMBRE,Chorito,-,NEGATIVO
10,L20,1,CRUCERO 1,2006/09/23,2006,SEPTIEMBRE,Almeja,-,NEGATIVO
10,L21,1,CRUCERO 1,2006/09/28,2006,SEPTIEMBRE,SIN MUESTRA,#N/A,SIN MUESTRA
10,L21N1,1,CRUCERO 1,2006/09/28,2006,SEPTIEMBRE,SIN MUESTRA,#N/A,SIN MUESTRA
10,L22,1,CRUCERO 1,2006/09/24,2006,SEPTIEMBRE,Almeja,+,POSITIVO
10,L23,1,CRUCERO 1,2006/09/23,2006,SEPTIEMBRE,Almeja,-,NEGATIVO
10,L24,1,CRUCERO 1,2006/09/24,2006,SEPTIEMBRE,Almeja,-,NEGATIVO
10,L25,1,CRUCERO 1,2006/09/28,2006,SEPTIEMBRE,Almeja,-,NEGATIVO
11,A01,1,CRUCERO 1,#N/A,#N/A,#N/A,Cholga,#N/A,SIN MUESTRA
11,A02,1,CRUCERO 1,#N/A,#N/A,#N/A,Cholga,#N/A,SIN MUESTRA
11,A04,1,CRUCERO 1,2006/06/01,2006,JUNIO,Cholga,#N/A,SIN MUESTRA
11,A05,1,CRUCERO 1,2006/06/01,2006,JUNIO,Cholga,#N/A,SIN MUESTRA
11,A06,1,CRUCERO 1,2006/06/01,2006,JUNIO,Cholga,+,POSITIVO
11,A07,1,CRUCERO 1,2006/09/30,2006,SEPTIEMBRE,Cholga,#N/A,SIN MUESTRA
11,A08,1,CRUCERO 1,2006/09/30,2006,SEPTIEMBRE,Cholga,-,NEGATIVO
11,A09,1,CRUCERO 1,2006/09/30,2006,SEPTIEMBRE,Cholga,#N/A,SIN MUESTRA
11,A10,1,CRUCERO 1,2006/09/30,2006,SEPTIEMBRE,Cholga,#N/A,SIN MUESTRA
11,A11,1,CRUCERO 1,2006/09/30,2006,SEPTIEMBRE,Cholga,#N/A,SIN MUESTRA
11,A12,1,CRUCERO 1,2006/09/30,2006,SEPTIEMBRE,Cholga,#N/A,SIN MUESTRA
11,A13,1,CRUCERO 1,2006/09/29,2006,SEPTIEMBRE,Cholga,+,POSITIVO
11,A14,1,CRUCERO 1,2006/09/29,2006,SEPTIEMBRE,Cholga,+,POSITIVO
11,A15,1,CRUCERO 1,2006/09/29,2006,SEPTIEMBRE,Cholga,+,POSITIVO
11,A16,1,CRUCERO 1,2006/09/29,2006,SEPTIEMBRE,Cholga,+,POSITIVO
11,A17,1,CRUCERO 1,2006/09/29,2006,SEPTIEMBRE,Cholga,+,POSITIVO
11,A18,1,CRUCERO 1,2006/09/28,2006,SEPTIEMBRE,Cholga,+,POSITIVO
11,A19,1,CRUCERO 1,2006/09/29,2006,SEPTIEMBRE,Cholga,+,POSITIVO
11,A20,1,CRUCERO 1,2006/09/28,2006,SEPTIEMBRE,Cholga,#N/A,SIN MUESTRA
11,A21,1,CRUCERO 1,2006/09/28,2006,SEPTIEMBRE,Cholga,+,POSITIVO
11,A22,1,CRUCERO 1,2006/09/28,2006,SEPTIEMBRE,Cholga,+,POSITIVO
11,A23,1,CRUCERO 1,2006/10/02,2006,OCTUBRE,Cholga,+,POSITIVO
11,A24,1,CRUCERO 1,2006/10/03,2006,OCTUBRE,Cholga,#N/A,SIN MUESTRA
11,A25,1,CRUCERO 1,2006/10/03,2006,OCTUBRE,Cholga,+,POSITIVO
11,A26,1,CRUCERO 1,2006/09/25,2006,SEPTIEMBRE,Cholga,#N/A,SIN MUESTRA
11,A27,1,CRUCERO 1,2006/09/24,2006,SEPTIEMBRE,Cholga,+,POSITIVO
11,A28,1,CRUCERO 1,2006/09/24,2006,SEPTIEMBRE,Cholga,#N/A,SIN MUESTRA
11,A29,1,CRUCERO 1,2006/09/25,2006,SEPTIEMBRE,Cholga,#N/A,SIN MUESTRA
11,A30,1,CRUCERO 1,2006/10/02,2006,OCTUBRE,Cholga,+,POSITIVO
11,A31,1,CRUCERO 1,2006/10/02,2006,OCTUBRE,Cholga,#N/A,SIN MUESTRA
11,A32,1,CRUCERO 1,2006/10/02,2006,OCTUBRE,Cholga,#N/A,SIN MUESTRA
11,A33,1,CRUCERO 1,2006/10/02,2006,OCTUBRE,Cholga,#N/A,SIN MUESTRA
11,A34,1,CRUCERO 1,2006/10/02,2006,OCTUBRE,Cholga,#N/A,SIN MUESTRA
11,A35,1,CRUCERO 1,2006/09/29,2006,SEPTIEMBRE,Cholga,#N/A,SIN MUESTRA
11,A36,1,CRUCERO 1,2006/09/28,2006,SEPTIEMBRE,Cholga,#N/A,SIN MUESTRA
11,A37,1,CRUCERO 1,2006/09/27,2006,SEPTIEMBRE,Cholga,#N/A,SIN MUESTRA
11,A38,1,CRUCERO 1,2006/09/27,2006,SEPTIEMBRE,Cholga,#N/A,SIN MUESTRA
11,A39,1,CRUCERO 1,2006/09/27,2006,SEPTIEMBRE,Cholga,+,POSITIVO
11,A40,1,CRUCERO 1,2006/09/27,2006,SEPTIEMBRE,Cholga,+,POSITIVO
11,A41,1,CRUCERO 1,2006/09/27,2006,SEPTIEMBRE,Cholga,#N/A,SIN MUESTRA
11,A42,1,CRUCERO 1,2006/10/03,2006,OCTUBRE,Cholga,+,POSITIVO
11,A43,1,CRUCERO 1,2006/09/26,2006,SEPTIEMBRE,Cholga,#N/A,SIN MUESTRA
11,A44,1,CRUCERO 1,2006/09/26,2006,SEPTIEMBRE,Cholga,+,POSITIVO
11,A45,1,CRUCERO 1,2006/10/03,2006,OCTUBRE,Cholga,+,POSITIVO
11,A46,1,CRUCERO 1,2006/10/03,2006,OCTUBRE,Cholga,+,POSITIVO
11,A47,1,CRUCERO 1,2006/09/26,2006,SEPTIEMBRE,Cholga,#N/A,SIN MUESTRA
11,A48,1,CRUCERO 1,2006/09/26,2006,SEPTIEMBRE,Cholga,+,POSITIVO
11,A49,1,CRUCERO 1,2006/09/26,2006,SEPTIEMBRE,Cholga,#N/A,SIN MUESTRA
11,A50,1,CRUCERO 1,2006/09/24,2006,SEPTIEMBRE,Cholga,+,POSITIVO
11,A51,1,CRUCERO 1,2006/09/26,2006,SEPTIEMBRE,Cholga,#N/A,SIN MUESTRA
11,A52,1,CRUCERO 1,2006/09/24,2006,SEPTIEMBRE,Cholga,+,POSITIVO
11,A53,1,CRUCERO 1,2006/09/26,2006,SEPTIEMBRE,Cholga,#N/A,SIN MUESTRA
11,A54,1,CRUCERO 1,2006/09/25,2006,SEPTIEMBRE,Cholga,+,POSITIVO
11,A55,1,CRUCERO 1,2006/10/10,2006,OCTUBRE,Cholga,+,POSITIVO
11,A56,1,CRUCERO 1,2006/10/10,2006,OCTUBRE,Cholga,+,POSITIVO
11,A57,1,CRUCERO 1,2006/10/10,2006,OCTUBRE,Cholga,-,NEGATIVO
11,A58,1,CRUCERO 1,2006/10/10,2006,OCTUBRE,Cholga,-,NEGATIVO
11,A59,1,CRUCERO 1,2006/10/10,2006,OCTUBRE,Cholga,+,POSITIVO
11,A60,1,CRUCERO 1,2006/10/10,2006,OCTUBRE,Cholga,+,POSITIVO
12,M06,1,CRUCERO 1,2006/10/01,2006,OCTUBRE,Cholga,+,POSITIVO
12,M02N,1,CRUCERO 1,2006/10/01,2006,OCTUBRE,Cholga,+,POSITIVO
12,M25N,1,CRUCERO 1,2006/10/01,2006,OCTUBRE,Cholga,+,POSITIVO
12,M10,1,CRUCERO 1,2006/10/02,2006,OCTUBRE,Cholga,+,POSITIVO
12,M22,1,CRUCERO 1,2006/10/02,2006,OCTUBRE,Cholga,-,NEGATIVO
12,M39,1,CRUCERO 1,2006/10/02,2006,OCTUBRE,Chorito,-,NEGATIVO
12,M24,1,CRUCERO 1,2006/10/02,2006,OCTUBRE,Chorito,-,NEGATIVO
12,M34,1,CRUCERO 1,2006/09/30,2006,SEPTIEMBRE,Chorito,+,POSITIVO
12,M41,1,CRUCERO 1,2006/09/30,2006,SEPTIEMBRE,Chorito,+,POSITIVO
12,M44,1,CRUCERO 1,2006/09/30,2006,SEPTIEMBRE,Chorito,+,POSITIVO
10,L01,1,CRUCERO 1,2007/02/15,2007,FEBRERO,Cholga,-,NEGATIVO
10,L02,1,CRUCERO 1,2007/02/16,2007,FEBRERO,Chorito,-,NEGATIVO
10,L02N1,1,CRUCERO 1,2007/02/16,2007,FEBRERO,Chorito,+,POSITIVO
10,L02N2,1,CRUCERO 1,2007/02/16,2007,FEBRERO,Chorito,-,NEGATIVO
10,L02N3,1,CRUCERO 1,2007/02/16,2007,FEBRERO,Chorito,+,POSITIVO
10,L03,1,CRUCERO 1,2007/02/15,2007,FEBRERO,Chorito,-,NEGATIVO
10,L03N1,1,CRUCERO 1,2007/02/16,2007,FEBRERO,Chorito,-,NEGATIVO
10,L04,1,CRUCERO 1,2007/02/15,2007,FEBRERO,Chorito,+,POSITIVO
10,L05,1,CRUCERO 1,2007/02/06,2007,FEBRERO,Chorito,+,POSITIVO
10,L06,1,CRUCERO 1,2007/02/06,2007,FEBRERO,Cholga,+,POSITIVO
10,L06N1,1,CRUCERO 1,#N/A,#N/A,#N/A,Cholga,#N/A,SIN MUESTRA
10,L07,1,CRUCERO 1,2007/03/03,2007,MARZO,Cholga,-,NEGATIVO
10,L08,1,CRUCERO 1,2007/03/02,2007,MARZO,Almeja,+,POSITIVO
10,L09,1,CRUCERO 1,2007/03/02,2007,MARZO,Almeja,-,NEGATIVO
10,L10,1,CRUCERO 1,2007/03/02,2007,MARZO,Cholga,-,NEGATIVO
10,L10N1,1,CRUCERO 1,2007/03/01,2007,MARZO,Almeja,-,NEGATIVO
10,L10N2,1,CRUCERO 1,2007/03/01,2007,MARZO,Almeja,-,NEGATIVO
10,L10N3,1,CRUCERO 1,2007/03/02,2007,MARZO,Almeja,-,NEGATIVO
10,L11,1,CRUCERO 1,2007/02/28,2007,FEBRERO,Chorito,-,NEGATIVO
10,L12,1,CRUCERO 1,2007/03/01,2007,MARZO,Almeja,-,NEGATIVO
10,L13,1,CRUCERO 1,2007/03/01,2007,MARZO,Almeja,-,NEGATIVO
10,L14,1,CRUCERO 1,2007/03/01,2007,MARZO,Almeja,-,NEGATIVO
10,L15,1,CRUCERO 1,2007/02/04,2007,FEBRERO,Chorito,+,POSITIVO
10,L16,1,CRUCERO 1,2007/02/08,2007,FEBRERO,Almeja,+,POSITIVO
10,L17,1,CRUCERO 1,2007/02/08,2007,FEBRERO,Cholga,+,POSITIVO
10,L18,1,CRUCERO 1,2007/02/05,2007,FEBRERO,Chorito,-,NEGATIVO
10,L18N1,1,CRUCERO 1,2007/02/16,2007,FEBRERO,Chorito,-,NEGATIVO
10,L18N2,1,CRUCERO 1,2007/02/05,2007,FEBRERO,Chorito,-,NEGATIVO
10,L04N1,1,CRUCERO 1,2007/02/05,2007,FEBRERO,Chorito,-,NEGATIVO
10,L19,1,CRUCERO 1,2007/02/05,2007,FEBRERO,Almeja,-,NEGATIVO
10,L19N1,1,CRUCERO 1,2007/02/05,2007,FEBRERO,Almeja,-,NEGATIVO
10,L19N2,1,CRUCERO 1,2007/02/05,2007,FEBRERO,Chorito,-,NEGATIVO
10,L20,1,CRUCERO 1,2007/02/05,2007,FEBRERO,Almeja,-,NEGATIVO
10,L21,1,CRUCERO 1,2007/02/08,2007,FEBRERO,SIN MUESTRA,#N/A,SIN MUESTRA
10,L21N1,1,CRUCERO 1,2007/02/08,2007,FEBRERO,SIN MUESTRA,#N/A,SIN MUESTRA
10,L22,1,CRUCERO 1,2007/02/08,2007,FEBRERO,Almeja,#N/A,SIN MUESTRA
10,L23,1,CRUCERO 1,2007/02/07,2007,FEBRERO,Almeja,+,POSITIVO
10,L24,1,CRUCERO 1,2007/02/07,2007,FEBRERO,Almeja,-,NEGATIVO
10,L25,1,CRUCERO 1,2007/02/08,2007,FEBRERO,Almeja,+,POSITIVO
11,A01,1,CRUCERO 1,2007/02/16,2007,FEBRERO,Cholga,#N/A,SIN MUESTRA
11,A02,1,CRUCERO 1,2007/02/16,2007,FEBRERO,Cholga,-,NEGATIVO
11,A04,1,CRUCERO 1,2007/02/17,2007,FEBRERO,Cholga,+,POSITIVO
11,A05,1,CRUCERO 1,2007/02/17,2007,FEBRERO,Cholga,+,POSITIVO
11,A06,1,CRUCERO 1,2007/02/18,2007,FEBRERO,Cholga,-,NEGATIVO
11,A07,1,CRUCERO 1,2007/02/18,2007,FEBRERO,Cholga,#N/A,SIN MUESTRA
11,A08,1,CRUCERO 1,2007/02/18,2007,FEBRERO,Cholga,-,NEGATIVO
11,A09,1,CRUCERO 1,2007/02/19,2007,FEBRERO,Cholga,#N/A,SIN MUESTRA
11,A10,1,CRUCERO 1,2007/02/18,2007,FEBRERO,Cholga,-,NEGATIVO
11,A11,1,CRUCERO 1,2007/02/19,2007,FEBRERO,Cholga,-,NEGATIVO
11,A12,1,CRUCERO 1,2007/02/19,2007,FEBRERO,Cholga,+,POSITIVO
11,A13,1,CRUCERO 1,2007/02/19,2007,FEBRERO,Cholga,+,POSITIVO
11,A14,1,CRUCERO 1,2007/02/19,2007,FEBRERO,Cholga,+,POSITIVO
11,A15,1,CRUCERO 1,2007/02/19,2007,FEBRERO,Cholga,+,POSITIVO
11,A16,1,CRUCERO 1,2007/02/20,2007,FEBRERO,Cholga,-,NEGATIVO
11,A17,1,CRUCERO 1,2007/02/20,2007,FEBRERO,Cholga,+,POSITIVO
11,A18,1,CRUCERO 1,2007/02/22,2007,FEBRERO,Cholga,+,POSITIVO
11,A19,1,CRUCERO 1,2007/02/20,2007,FEBRERO,Cholga,+,POSITIVO
11,A20,1,CRUCERO 1,2007/02/20,2007,FEBRERO,Cholga,+,POSITIVO
11,A21,1,CRUCERO 1,2007/02/20,2007,FEBRERO,Cholga,+,POSITIVO
11,A22,1,CRUCERO 1,2007/02/21,2007,FEBRERO,Cholga,+,POSITIVO
11,A23,1,CRUCERO 1,2007/02/21,2007,FEBRERO,Cholga,+,POSITIVO
11,A24,1,CRUCERO 1,2007/02/26,2007,FEBRERO,Cholga,+,POSITIVO
11,A25,1,CRUCERO 1,2007/02/26,2007,FEBRERO,Cholga,+,POSITIVO
11,A26,1,CRUCERO 1,2007/02/24,2007,FEBRERO,Cholga,+,POSITIVO
11,A27,1,CRUCERO 1,2007/02/23,2007,FEBRERO,Cholga,+,POSITIVO
11,A28,1,CRUCERO 1,2007/02/24,2007,FEBRERO,Cholga,+,POSITIVO
11,A29,1,CRUCERO 1,2007/02/23,2007,FEBRERO,Cholga,+,POSITIVO
11,A30,1,CRUCERO 1,2007/02/21,2007,FEBRERO,Cholga,+,POSITIVO
11,A31,1,CRUCERO 1,2007/02/25,2007,FEBRERO,Cholga,#N/A,SIN MUESTRA
11,A32,1,CRUCERO 1,2007/02/25,2007,FEBRERO,Cholga,#N/A,SIN MUESTRA
11,A33,1,CRUCERO 1,2007/02/14,2007,FEBRERO,Cholga,+,POSITIVO
11,A34,1,CRUCERO 1,2007/02/27,2007,FEBRERO,Cholga,#N/A,SIN MUESTRA
11,A35,1,CRUCERO 1,2007/02/13,2007,FEBRERO,Cholga,#N/A,SIN MUESTRA
11,A36,1,CRUCERO 1,2007/02/15,2007,FEBRERO,Cholga,#N/A,SIN MUESTRA
11,A37,1,CRUCERO 1,2007/02/28,2007,FEBRERO,Cholga,+,POSITIVO
11,A38,1,CRUCERO 1,2007/02/14,2007,FEBRERO,Cholga,#N/A,SIN MUESTRA
11,A39,1,CRUCERO 1,2007/02/13,2007,FEBRERO,Cholga,+,POSITIVO
11,A40,1,CRUCERO 1,2007/02/13,2007,FEBRERO,Cholga,+,POSITIVO
11,A41,1,CRUCERO 1,2007/02/14,2007,FEBRERO,Cholga,+,POSITIVO
11,A42,1,CRUCERO 1,2007/02/26,2007,FEBRERO,Cholga,+,POSITIVO
11,A43,1,CRUCERO 1,2007/02/25,2007,FEBRERO,Cholga,#N/A,SIN MUESTRA
11,A44,1,CRUCERO 1,2007/02/25,2007,FEBRERO,Cholga,+,POSITIVO
11,A45,1,CRUCERO 1,2007/02/26,2007,FEBRERO,Cholga,+,POSITIVO
11,A46,1,CRUCERO 1,2007/02/26,2007,FEBRERO,Cholga,+,POSITIVO
11,A47,1,CRUCERO 1,2007/02/25,2007,FEBRERO,Cholga,-,NEGATIVO
11,A48,1,CRUCERO 1,2007/02/25,2007,FEBRERO,Cholga,-,NEGATIVO
11,A49,1,CRUCERO 1,2007/02/25,2007,FEBRERO,Cholga,#N/A,SIN MUESTRA
11,A50,1,CRUCERO 1,2007/02/23,2007,FEBRERO,Cholga,+,POSITIVO
11,A51,1,CRUCERO 1,2007/02/25,2007,FEBRERO,Cholga,+,POSITIVO
11,A52,1,CRUCERO 1,2007/02/23,2007,FEBRERO,Cholga,+,POSITIVO
11,A53,1,CRUCERO 1,2007/02/24,2007,FEBRERO,Cholga,#N/A,SIN MUESTRA
11,A54,1,CRUCERO 1,2007/02/24,2007,FEBRERO,Cholga,+,POSITIVO
11,A55,1,CRUCERO 1,2007/03/02,2007,MARZO,Cholga,-,NEGATIVO
11,A56,1,CRUCERO 1,2007/03/02,2007,MARZO,Cholga,-,NEGATIVO
11,A57,1,CRUCERO 1,2007/03/02,2007,MARZO,Cholga,+,POSITIVO
11,A58,1,CRUCERO 1,2007/03/01,2007,MARZO,Cholga,+,POSITIVO
11,A59,1,CRUCERO 1,2007/03/01,2007,MARZO,Cholga,-,NEGATIVO
11,A60,1,CRUCERO 1,2007/03/02,2007,MARZO,Cholga,+,POSITIVO
12,M06,1,CRUCERO 1,2007/02/13,2007,FEBRERO,Cholga,+,POSITIVO
12,M02N,1,CRUCERO 1,2007/02/13,2007,FEBRERO,Cholga,+,POSITIVO
12,M25N,1,CRUCERO 1,2007/02/12,2007,FEBRERO,Cholga,+,POSITIVO
12,M10,1,CRUCERO 1,2007/02/14,2007,FEBRERO,Cholga,+,POSITIVO
12,M22,1,CRUCERO 1,2007/02/14,2007,FEBRERO,Cholga,+,POSITIVO
12,M39,1,CRUCERO 1,2007/02/14,2007,FEBRERO,Chorito,-,NEGATIVO
12,M24,1,CRUCERO 1,2007/02/12,2007,FEBRERO,Chorito,-,NEGATIVO
12,M34,1,CRUCERO 1,2007/02/11,2007,FEBRERO,Chorito,-,NEGATIVO
12,M41,1,CRUCERO 1,2007/02/11,2007,FEBRERO,Chorito,-,NEGATIVO
12,M44,1,CRUCERO 1,2007/02/11,2007,FEBRERO,Chorito,+,POSITIVO
10,L01,1,CRUCERO 1,2006/06/15,2006,JUNIO,Cholga,+,POSITIVO
10,L02,1,CRUCERO 1,2006/06/14,2006,JUNIO,Chorito,-,NEGATIVO
10,L02N1,1,CRUCERO 1,2006/06/14,2006,JUNIO,Chorito,-,NEGATIVO
10,L02N2,1,CRUCERO 1,2006/07/03,2006,JULIO,Chorito,-,NEGATIVO
10,L02N3,1,CRUCERO 1,2006/06/14,2006,JUNIO,Chorito,-,NEGATIVO
10,L03,1,CRUCERO 1,2006/06/15,2006,JUNIO,Chorito,-,NEGATIVO
10,L03N1,1,CRUCERO 1,#N/A,#N/A,#N/A,Chorito,-,NEGATIVO
10,L04,1,CRUCERO 1,2006/07/04,2006,JULIO,Chorito,-,NEGATIVO
10,L05,1,CRUCERO 1,2006/07/04,2006,JULIO,Chorito,-,NEGATIVO
10,L06,1,CRUCERO 1,2006/06/29,2006,JUNIO,Cholga,-,NEGATIVO
10,L06N1,1,CRUCERO 1,#N/A,#N/A,#N/A,Cholga,#N/A,SIN MUESTRA
10,L07,1,CRUCERO 1,2006/06/16,2006,JUNIO,Cholga,-,NEGATIVO
10,L08,1,CRUCERO 1,2006/06/17,2006,JUNIO,Almeja,+,POSITIVO
10,L09,1,CRUCERO 1,2006/06/17,2006,JUNIO,Almeja,-,NEGATIVO
10,L10,1,CRUCERO 1,#N/A,#N/A,#N/A,Cholga,#N/A,SIN MUESTRA
10,L10N1,1,CRUCERO 1,2006/06/18,2006,JUNIO,Almeja,-,NEGATIVO
10,L10N2,1,CRUCERO 1,#N/A,#N/A,#N/A,Almeja,#N/A,SIN MUESTRA
10,L10N3,1,CRUCERO 1,#N/A,#N/A,#N/A,Almeja,#N/A,SIN MUESTRA
10,L11,1,CRUCERO 1,2006/06/19,2006,JUNIO,Chorito,-,NEGATIVO
10,L12,1,CRUCERO 1,2006/06/19,2006,JUNIO,Almeja,-,NEGATIVO
10,L13,1,CRUCERO 1,2006/06/18,2006,JUNIO,Almeja,-,NEGATIVO
10,L14,1,CRUCERO 1,2006/06/18,2006,JUNIO,Almeja,-,NEGATIVO
10,L15,1,CRUCERO 1,2006/06/22,2006,JUNIO,Chorito,+,POSITIVO
10,L16,1,CRUCERO 1,2006/06/26,2006,JUNIO,Almeja,-,NEGATIVO
10,L17,1,CRUCERO 1,#N/A,#N/A,#N/A,Cholga,#N/A,SIN MUESTRA
10,L18,1,CRUCERO 1,2006/06/22,2006,JUNIO,Chorito,-,NEGATIVO
10,L18N1,1,CRUCERO 1,#N/A,#N/A,#N/A,Chorito,#N/A,SIN MUESTRA
10,L18N2,1,CRUCERO 1,2006/06/22,2006,JUNIO,Chorito,-,NEGATIVO
10,L04N1,1,CRUCERO 1,2006/06/22,2006,JUNIO,Chorito,-,NEGATIVO
10,L19,1,CRUCERO 1,2006/06/25,2006,JUNIO,Almeja,-,NEGATIVO
10,L19N1,1,CRUCERO 1,2006/06/25,2006,JUNIO,Almeja,-,NEGATIVO
10,L19N2,1,CRUCERO 1,2006/06/23,2006,JUNIO,Chorito,-,NEGATIVO
10,L20,1,CRUCERO 1,2006/06/25,2006,JUNIO,Almeja,-,NEGATIVO
10,L21,1,CRUCERO 1,#N/A,#N/A,#N/A,SIN MUESTRA,#N/A,SIN MUESTRA
10,L21N1,1,CRUCERO 1,#N/A,#N/A,#N/A,SIN MUESTRA,#N/A,SIN MUESTRA
10,L22,1,CRUCERO 1,2006/06/28,2006,JUNIO,Almeja,-,NEGATIVO
10,L23,1,CRUCERO 1,2006/06/28,2006,JUNIO,Almeja,-,NEGATIVO
10,L24,1,CRUCERO 1,2006/06/28,2006,JUNIO,Almeja,-,NEGATIVO
10,L25,1,CRUCERO 1,#N/A,#N/A,#N/A,Almeja,#N/A,SIN MUESTRA
11,A01,1,CRUCERO 1,2006/07/05,2006,JULIO,Cholga,#N/A,SIN MUESTRA
11,A02,1,CRUCERO 1,2006/07/05,2006,JULIO,Cholga,-,NEGATIVO
11,A04,1,CRUCERO 1,2006/07/06,2006,JULIO,Cholga,#N/A,SIN MUESTRA
