C_REGION,ESTACION,PROGRAMA,CRUCERO,F_MUESTREO,MES,ANNO,T_C
11,A14,4,CRUCERO 2,2006/07/11,JULIO,2006,#N/A
11,A15,4,CRUCERO 2,2006/07/11,JULIO,2006,#N/A
11,A16,4,CRUCERO 2,2006/07/11,JULIO,2006,#N/A
11,A17,4,CRUCERO 2,2006/07/11,JULIO,2006,#N/A
11,A18,4,CRUCERO 2,2006/07/11,JULIO,2006,#N/A
11,A19,4,CRUCERO 2,2006/07/11,JULIO,2006,#N/A
11,A20,4,CRUCERO 2,2006/07/11,JULIO,2006,#N/A
11,A21,4,CRUCERO 2,2006/07/11,JULIO,2006,#N/A
11,A22,4,CRUCERO 2,2006/07/11,JULIO,2006,#N/A
11,A23,4,CRUCERO 2,2006/07/11,JULIO,2006,#N/A
11,A24,4,CRUCERO 2,2006/07/11,JULIO,2006,#N/A
11,A25,4,CRUCERO 2,2006/07/11,JULIO,2006,#N/A
11,A26,4,CRUCERO 2,2006/07/11,JULIO,2006,#N/A
11,A27,4,CRUCERO 2,2006/07/11,JULIO,2006,#N/A
11,A28,4,CRUCERO 2,2006/07/11,JULIO,2006,#N/A
11,A29,4,CRUCERO 2,2006/07/11,JULIO,2006,#N/A
11,A30,4,CRUCERO 2,2006/07/11,JULIO,2006,#N/A
11,A31,4,CRUCERO 2,2006/07/11,JULIO,2006,#N/A
11,A32,4,CRUCERO 2,2006/07/11,JULIO,2006,#N/A
11,A33,4,CRUCERO 2,2006/07/11,JULIO,2006,#N/A
11,A34,4,CRUCERO 2,2006/07/11,JULIO,2006,#N/A
11,A35,4,CRUCERO 2,2006/07/11,JULIO,2006,#N/A
11,A36,4,CRUCERO 2,2006/07/11,JULIO,2006,#N/A
11,A37,4,CRUCERO 2,2006/07/11,JULIO,2006,#N/A
11,A38,4,CRUCERO 2,2006/07/11,JULIO,2006,#N/A
11,A39,4,CRUCERO 2,2006/07/11,JULIO,2006,#N/A
11,A40,4,CRUCERO 2,2006/07/11,JULIO,2006,#N/A
11,A41,4,CRUCERO 2,2006/07/11,JULIO,2006,#N/A
11,A42,4,CRUCERO 2,2006/07/11,JULIO,2006,#N/A
11,A43,4,CRUCERO 2,2006/07/11,JULIO,2006,#N/A
11,A44,4,CRUCERO 2,2006/07/11,JULIO,2006,#N/A
11,A45,4,CRUCERO 2,2006/07/11,JULIO,2006,#N/A
11,A46,4,CRUCERO 2,2006/07/11,JULIO,2006,#N/A
11,A47,4,CRUCERO 2,2006/07/11,JULIO,2006,#N/A
11,A48,4,CRUCERO 2,2006/07/11,JULIO,2006,#N/A
11,A49,4,CRUCERO 2,2006/07/11,JULIO,2006,#N/A
11,A50,4,CRUCERO 2,2006/07/11,JULIO,2006,#N/A
11,A51,4,CRUCERO 2,2006/07/11,JULIO,2006,#N/A
11,A52,4,CRUCERO 2,2006/07/11,JULIO,2006,#N/A
11,A53,4,CRUCERO 2,2006/07/11,JULIO,2006,#N/A
11,A54,4,CRUCERO 2,2006/07/11,JULIO,2006,#N/A
11,A55,4,CRUCERO 2,2006/07/11,JULIO,2006,#N/A
11,A56,4,CRUCERO 2,2006/07/11,JULIO,2006,#N/A
11,A57,4,CRUCERO 2,2006/07/11,JULIO,2006,#N/A
11,A58,4,CRUCERO 2,2006/07/11,JULIO,2006,#N/A
11,A59,4,CRUCERO 2,2006/07/11,JULIO,2006,#N/A
11,A60,4,CRUCERO 2,2006/07/11,JULIO,2006,#N/A
12,M04,4,CRUCERO 3,2006/07/30,JULIO,2006,4.7
12,M05,4,CRUCERO 3,2006/07/30,JULIO,2006,6.6
12,M06,4,CRUCERO 3,2006/07/30,JULIO,2006,8.3
12,M01N,4,CRUCERO 3,2006/07/30,JULIO,2006,9.8
12,M02N,4,CRUCERO 3,2006/07/30,JULIO,2006,8.7
12,M03N,4,CRUCERO 3,2006/07/30,JULIO,2006,9.1
12,M07,4,CRUCERO 3,2006/07/30,JULIO,2006,5.1
12,M08,4,CRUCERO 3,2006/07/30,JULIO,2006,9.5
12,M24N,4,CRUCERO 3,2006/07/30,JULIO,2006,9.5
12,M25N,4,CRUCERO 3,2006/07/30,JULIO,2006,8.5
12,M09,4,CRUCERO 3,2006/07/30,JULIO,2006,8.9
12,M10,4,CRUCERO 3,2006/07/30,JULIO,2006,0.9
12,M11,4,CRUCERO 3,2006/07/30,JULIO,2006,2.7
12,M12,4,CRUCERO 3,2006/07/30,JULIO,2006,8.5
12,M13,4,CRUCERO 3,2006/07/30,JULIO,2006,3.4
12,M14,4,CRUCERO 3,2006/07/30,JULIO,2006,3.4
12,M15,4,CRUCERO 3,2006/07/30,JULIO,2006,8.3
12,M16,4,CRUCERO 3,2006/07/30,JULIO,2006,7.1
12,M23,4,CRUCERO 3,2006/07/30,JULIO,2006,8.9
12,M17,4,CRUCERO 3,2006/07/30,JULIO,2006,9.1
12,M21,4,CRUCERO 3,2006/07/30,JULIO,2006,8.5
12,M22,4,CRUCERO 3,2006/07/30,JULIO,2006,8.6
12,M18,4,CRUCERO 3,2006/07/30,JULIO,2006,6.5
12,M19,4,CRUCERO 3,2006/07/30,JULIO,2006,8.9
12,M20,4,CRUCERO 3,2006/07/30,JULIO,2006,10.5
12,M39,4,CRUCERO 3,2006/07/30,JULIO,2006,6
12,M38,4,CRUCERO 3,2006/07/30,JULIO,2006,8
12,M24,4,CRUCERO 3,2006/07/30,JULIO,2006,8
12,M25,4,CRUCERO 3,2006/07/30,JULIO,2006,7
12,M26,4,CRUCERO 3,2006/07/30,JULIO,2006,7
12,M27,4,CRUCERO 3,2006/07/30,JULIO,2006,8
12,M28,4,CRUCERO 3,2006/07/30,JULIO,2006,8
12,M29,4,CRUCERO 3,2006/07/30,JULIO,2006,9
12,M37,4,CRUCERO 3,2006/07/30,JULIO,2006,8
12,M30,4,CRUCERO 3,2006/07/30,JULIO,2006,9
12,M36,4,CRUCERO 3,2006/07/30,JULIO,2006,9
12,M31,4,CRUCERO 3,2006/07/30,JULIO,2006,7
12,M32,4,CRUCERO 3,2006/07/30,JULIO,2006,9.5
12,M35,4,CRUCERO 3,2006/07/30,JULIO,2006,9
12,M33,4,CRUCERO 3,2006/07/30,JULIO,2006,8.5
12,M34,4,CRUCERO 3,2006/07/30,JULIO,2006,9
12,M40,4,CRUCERO 3,2006/07/30,JULIO,2006,3
12,M41,4,CRUCERO 3,2006/07/30,JULIO,2006,2
12,M43,4,CRUCERO 3,2006/07/30,JULIO,2006,1
12,M44,4,CRUCERO 3,2006/07/30,JULIO,2006,2
12,M45,4,CRUCERO 3,2006/07/30,JULIO,2006,2
12,M46,4,CRUCERO 3,2006/07/30,JULIO,2006,1
12,M42,4,CRUCERO 3,2006/07/30,JULIO,2006,2
10,L01,4,CRUCERO 3,2006/08/17,AGOSTO,2006,8.72
10,L02,4,CRUCERO 3,2006/08/17,AGOSTO,2006,6.94
10,L02N1,4,CRUCERO 3,2006/08/17,AGOSTO,2006,8.03
10,L02N2,4,CRUCERO 3,2006/08/17,AGOSTO,2006,10.15
10,L02N3,4,CRUCERO 3,2006/08/17,AGOSTO,2006,7.54
10,L03,4,CRUCERO 3,2006/08/17,AGOSTO,2006,#N/A
10,L03N1,4,CRUCERO 3,2006/08/17,AGOSTO,2006,#N/A
10,L04,4,CRUCERO 3,2006/08/17,AGOSTO,2006,8.62
10,L04N1,4,CRUCERO 3,2006/08/17,AGOSTO,2006,7.84
10,L05,4,CRUCERO 3,2006/08/17,AGOSTO,2006,8.63
10,L06,4,CRUCERO 3,2006/08/17,AGOSTO,2006,8.61
10,L06N1,4,CRUCERO 3,2006/08/17,AGOSTO,2006,#N/A
10,L07,4,CRUCERO 3,2006/08/17,AGOSTO,2006,12.55
10,L08,4,CRUCERO 3,2006/08/17,AGOSTO,2006,10.92
10,L09,4,CRUCERO 3,2006/08/17,AGOSTO,2006,7.77
10,L10,4,CRUCERO 3,2006/08/17,AGOSTO,2006,10.29
10,L10N1,4,CRUCERO 3,2006/08/17,AGOSTO,2006,11.22
10,L10N2,4,CRUCERO 3,2006/08/17,AGOSTO,2006,#N/A
10,L10N3,4,CRUCERO 3,2006/08/17,AGOSTO,2006,10.11
10,L11,4,CRUCERO 3,2006/08/17,AGOSTO,2006,5.45
10,L12,4,CRUCERO 3,2006/08/17,AGOSTO,2006,8.59
10,L13,4,CRUCERO 3,2006/08/17,AGOSTO,2006,8.57
10,L14,4,CRUCERO 3,2006/08/17,AGOSTO,2006,7.81
10,L15,4,CRUCERO 3,2006/08/17,AGOSTO,2006,12.45
10,L16,4,CRUCERO 3,2006/08/17,AGOSTO,2006,10.11
10,L17,4,CRUCERO 3,2006/08/17,AGOSTO,2006,11.11
10,L18,4,CRUCERO 3,2006/08/17,AGOSTO,2006,10.23
10,L18N1,4,CRUCERO 3,2006/08/17,AGOSTO,2006,#N/A
10,L18N2,4,CRUCERO 3,2006/08/17,AGOSTO,2006,8.19
10,L19,4,CRUCERO 3,2006/08/17,AGOSTO,2006,11.38
10,L19N1,4,CRUCERO 3,2006/08/17,AGOSTO,2006,11.33
10,L19N2,4,CRUCERO 3,2006/08/17,AGOSTO,2006,11.2
10,L20,4,CRUCERO 3,2006/08/17,AGOSTO,2006,9.85
10,L21,4,CRUCERO 3,2006/08/17,AGOSTO,2006,14.33
10,L21N1,4,CRUCERO 3,2006/08/17,AGOSTO,2006,10.26
10,L22,4,CRUCERO 3,2006/08/17,AGOSTO,2006,13.12
10,L23,4,CRUCERO 3,2006/08/17,AGOSTO,2006,11.54
10,L24,4,CRUCERO 3,2006/08/17,AGOSTO,2006,11.09
10,L25,4,CRUCERO 3,2006/08/17,AGOSTO,2006,8.99
11,A01,4,CRUCERO 3,2006/08/10,AGOSTO,2006,#N/A
11,A02,4,CRUCERO 3,2006/08/10,AGOSTO,2006,#N/A
11,A04,4,CRUCERO 3,2006/08/10,AGOSTO,2006,#N/A
11,A05,4,CRUCERO 3,2006/08/10,AGOSTO,2006,#N/A
11,A06,4,CRUCERO 3,2006/08/10,AGOSTO,2006,#N/A
11,A07,4,CRUCERO 3,2006/08/10,AGOSTO,2006,#N/A
11,A08,4,CRUCERO 3,2006/08/10,AGOSTO,2006,#N/A
11,A09,4,CRUCERO 3,2006/08/10,AGOSTO,2006,#N/A
11,A10,4,CRUCERO 3,2006/08/10,AGOSTO,2006,#N/A
11,A11,4,CRUCERO 3,2006/08/10,AGOSTO,2006,#N/A
11,A12,4,CRUCERO 3,2006/08/10,AGOSTO,2006,#N/A
11,A13,4,CRUCERO 3,2006/08/10,AGOSTO,2006,#N/A
11,A14,4,CRUCERO 3,2006/08/10,AGOSTO,2006,#N/A
11,A15,4,CRUCERO 3,2006/08/10,AGOSTO,2006,#N/A
11,A16,4,CRUCERO 3,2006/08/10,AGOSTO,2006,#N/A
11,A17,4,CRUCERO 3,2006/08/10,AGOSTO,2006,#N/A
11,A18,4,CRUCERO 3,2006/08/10,AGOSTO,2006,#N/A
11,A19,4,CRUCERO 3,2006/08/10,AGOSTO,2006,#N/A
11,A20,4,CRUCERO 3,2006/08/10,AGOSTO,2006,#N/A
11,A21,4,CRUCERO 3,2006/08/10,AGOSTO,2006,#N/A
11,A22,4,CRUCERO 3,2006/08/10,AGOSTO,2006,#N/A
11,A23,4,CRUCERO 3,2006/08/10,AGOSTO,2006,#N/A
11,A24,4,CRUCERO 3,2006/08/10,AGOSTO,2006,#N/A
11,A25,4,CRUCERO 3,2006/08/10,AGOSTO,2006,#N/A
11,A26,4,CRUCERO 3,2006/08/10,AGOSTO,2006,#N/A
11,A27,4,CRUCERO 3,2006/08/10,AGOSTO,2006,#N/A
11,A28,4,CRUCERO 3,2006/08/10,AGOSTO,2006,#N/A
11,A29,4,CRUCERO 3,2006/08/10,AGOSTO,2006,#N/A
11,A30,4,CRUCERO 3,2006/08/10,AGOSTO,2006,#N/A
11,A31,4,CRUCERO 3,2006/08/10,AGOSTO,2006,#N/A
11,A32,4,CRUCERO 3,2006/08/10,AGOSTO,2006,#N/A
11,A33,4,CRUCERO 3,2006/08/10,AGOSTO,2006,#N/A
11,A34,4,CRUCERO 3,2006/08/10,AGOSTO,2006,#N/A
11,A35,4,CRUCERO 3,2006/08/10,AGOSTO,2006,#N/A
11,A36,4,CRUCERO 3,2006/08/10,AGOSTO,2006,#N/A
11,A37,4,CRUCERO 3,2006/08/10,AGOSTO,2006,#N/A
11,A38,4,CRUCERO 3,2006/08/10,AGOSTO,2006,#N/A
11,A39,4,CRUCERO 3,2006/08/10,AGOSTO,2006,#N/A
11,A40,4,CRUCERO 3,2006/08/10,AGOSTO,2006,#N/A
11,A41,4,CRUCERO 3,2006/08/10,AGOSTO,2006,#N/A
11,A42,4,CRUCERO 3,2006/08/10,AGOSTO,2006,#N/A
11,A43,4,CRUCERO 3,2006/08/10,AGOSTO,2006,#N/A
11,A44,4,CRUCERO 3,2006/08/10,AGOSTO,2006,#N/A
11,A45,4,CRUCERO 3,2006/08/10,AGOSTO,2006,#N/A
11,A46,4,CRUCERO 3,2006/08/10,AGOSTO,2006,#N/A
11,A47,4,CRUCERO 3,2006/08/10,AGOSTO,2006,#N/A
11,A48,4,CRUCERO 3,2006/08/10,AGOSTO,2006,#N/A
11,A49,4,CRUCERO 3,2006/08/10,AGOSTO,2006,#N/A
11,A50,4,CRUCERO 3,2006/08/10,AGOSTO,2006,#N/A
11,A51,4,CRUCERO 3,2006/08/10,AGOSTO,2006,#N/A
11,A52,4,CRUCERO 3,2006/08/10,AGOSTO,2006,#N/A
11,A53,4,CRUCERO 3,2006/08/10,AGOSTO,2006,#N/A
11,A54,4,CRUCERO 3,2006/08/10,AGOSTO,2006,#N/A
11,A55,4,CRUCERO 3,2006/08/10,AGOSTO,2006,7
11,A56,4,CRUCERO 3,2006/08/10,AGOSTO,2006,5.7
11,A57,4,CRUCERO 3,2006/08/10,AGOSTO,2006,4
11,A58,4,CRUCERO 3,2006/08/10,AGOSTO,2006,4
11,A59,4,CRUCERO 3,2006/08/10,AGOSTO,2006,6.2
11,A60,4,CRUCERO 3,2006/08/10,AGOSTO,2006,4.3
12,M04,4,CRUCERO 4,2006/08/27,AGOSTO,2006,7.9
12,M05,4,CRUCERO 4,2006/08/27,AGOSTO,2006,8.1
12,M06,4,CRUCERO 4,2006/08/27,AGOSTO,2006,10.3
12,M01N,4,CRUCERO 4,2006/08/27,AGOSTO,2006,10.1
12,M02N,4,CRUCERO 4,2006/08/27,AGOSTO,2006,9.8
12,M03N,4,CRUCERO 4,2006/08/27,AGOSTO,2006,10.2
12,M07,4,CRUCERO 4,2006/08/27,AGOSTO,2006,9.8
12,M08,4,CRUCERO 4,2006/08/27,AGOSTO,2006,8.3
12,M24N,4,CRUCERO 4,2006/08/27,AGOSTO,2006,9.1
12,M25N,4,CRUCERO 4,2006/08/27,AGOSTO,2006,10.7
12,M09,4,CRUCERO 4,2006/08/27,AGOSTO,2006,9.2
12,M10,4,CRUCERO 4,2006/08/27,AGOSTO,2006,11.5
12,M11,4,CRUCERO 4,2006/08/27,AGOSTO,2006,9.8
12,M12,4,CRUCERO 4,2006/08/27,AGOSTO,2006,8.2
12,M13,4,CRUCERO 4,2006/08/27,AGOSTO,2006,9.1
12,M14,4,CRUCERO 4,2006/08/27,AGOSTO,2006,10.5
12,M15,4,CRUCERO 4,2006/08/27,AGOSTO,2006,9.5
12,M16,4,CRUCERO 4,2006/08/27,AGOSTO,2006,9
12,M23,4,CRUCERO 4,2006/08/27,AGOSTO,2006,9.8
12,M17,4,CRUCERO 4,2006/08/27,AGOSTO,2006,9.5
12,M21,4,CRUCERO 4,2006/08/27,AGOSTO,2006,9.5
12,M22,4,CRUCERO 4,2006/08/27,AGOSTO,2006,9.4
12,M18,4,CRUCERO 4,2006/08/27,AGOSTO,2006,10.4
12,M19,4,CRUCERO 4,2006/08/27,AGOSTO,2006,5.2
12,M20,4,CRUCERO 4,2006/08/27,AGOSTO,2006,8.3
12,M39,4,CRUCERO 4,2006/08/27,AGOSTO,2006,6
12,M38,4,CRUCERO 4,2006/08/27,AGOSTO,2006,6.5
12,M24,4,CRUCERO 4,2006/08/27,AGOSTO,2006,6.3
12,M25,4,CRUCERO 4,2006/08/27,AGOSTO,2006,6.8
12,M26,4,CRUCERO 4,2006/08/27,AGOSTO,2006,6.5
12,M27,4,CRUCERO 4,2006/08/27,AGOSTO,2006,7
12,M28,4,CRUCERO 4,2006/08/27,AGOSTO,2006,7
12,M29,4,CRUCERO 4,2006/08/27,AGOSTO,2006,6.8
12,M37,4,CRUCERO 4,2006/08/27,AGOSTO,2006,7.2
12,M30,4,CRUCERO 4,2006/08/27,AGOSTO,2006,7.1
12,M36,4,CRUCERO 4,2006/08/27,AGOSTO,2006,7.5
12,M31,4,CRUCERO 4,2006/08/27,AGOSTO,2006,7.2
12,M32,4,CRUCERO 4,2006/08/27,AGOSTO,2006,8
12,M35,4,CRUCERO 4,2006/08/27,AGOSTO,2006,8
12,M33,4,CRUCERO 4,2006/08/27,AGOSTO,2006,8.5
12,M34,4,CRUCERO 4,2006/08/27,AGOSTO,2006,8.6
12,M40,4,CRUCERO 4,2006/08/27,AGOSTO,2006,8
12,M41,4,CRUCERO 4,2006/08/27,AGOSTO,2006,5.4
12,M43,4,CRUCERO 4,2006/08/27,AGOSTO,2006,6
12,M44,4,CRUCERO 4,2006/08/27,AGOSTO,2006,7
12,M45,4,CRUCERO 4,2006/08/27,AGOSTO,2006,5
12,M46,4,CRUCERO 4,2006/08/27,AGOSTO,2006,10
12,M42,4,CRUCERO 4,2006/08/27,AGOSTO,2006,5
10,L01,4,CRUCERO 4,2006/09/16,SEPTIEMBRE,2006,9.74
10,L02,4,CRUCERO 4,2006/09/16,SEPTIEMBRE,2006,7.89
10,L02N1,4,CRUCERO 4,2006/09/16,SEPTIEMBRE,2006,7.7
10,L02N2,4,CRUCERO 4,2006/09/16,SEPTIEMBRE,2006,10.95
10,L02N3,4,CRUCERO 4,2006/09/16,SEPTIEMBRE,2006,8.45
10,L03,4,CRUCERO 4,2006/09/16,SEPTIEMBRE,2006,10.76
10,L03N1,4,CRUCERO 4,2006/09/16,SEPTIEMBRE,2006,8.34
10,L04,4,CRUCERO 4,2006/09/16,SEPTIEMBRE,2006,#N/A
10,L04N1,4,CRUCERO 4,2006/09/16,SEPTIEMBRE,2006,13.38
10,L05,4,CRUCERO 4,2006/09/16,SEPTIEMBRE,2006,11.37
10,L06,4,CRUCERO 4,2006/09/16,SEPTIEMBRE,2006,9.67
10,L06N1,4,CRUCERO 4,2006/09/16,SEPTIEMBRE,2006,10.42
10,L07,4,CRUCERO 4,2006/09/16,SEPTIEMBRE,2006,10.16
10,L08,4,CRUCERO 4,2006/09/16,SEPTIEMBRE,2006,11.21
10,L09,4,CRUCERO 4,2006/09/16,SEPTIEMBRE,2006,9.49
10,L10,4,CRUCERO 4,2006/09/16,SEPTIEMBRE,2006,8.81
10,L10N1,4,CRUCERO 4,2006/09/16,SEPTIEMBRE,2006,9.68
10,L10N2,4,CRUCERO 4,2006/09/16,SEPTIEMBRE,2006,10.4
10,L10N3,4,CRUCERO 4,2006/09/16,SEPTIEMBRE,2006,9.98
10,L11,4,CRUCERO 4,2006/09/16,SEPTIEMBRE,2006,6.33
10,L12,4,CRUCERO 4,2006/09/16,SEPTIEMBRE,2006,8.36
10,L13,4,CRUCERO 4,2006/09/16,SEPTIEMBRE,2006,10.04
10,L14,4,CRUCERO 4,2006/09/16,SEPTIEMBRE,2006,10.57
10,L15,4,CRUCERO 4,2006/09/16,SEPTIEMBRE,2006,#N/A
10,L16,4,CRUCERO 4,2006/09/16,SEPTIEMBRE,2006,11.65
10,L17,4,CRUCERO 4,2006/09/16,SEPTIEMBRE,2006,13.02
10,L18,4,CRUCERO 4,2006/09/16,SEPTIEMBRE,2006,10.28
10,L18N1,4,CRUCERO 4,2006/09/16,SEPTIEMBRE,2006,12.28
10,L18N2,4,CRUCERO 4,2006/09/16,SEPTIEMBRE,2006,10.76
10,L19,4,CRUCERO 4,2006/09/16,SEPTIEMBRE,2006,10.78
10,L19N1,4,CRUCERO 4,2006/09/16,SEPTIEMBRE,2006,10.77
10,L19N2,4,CRUCERO 4,2006/09/16,SEPTIEMBRE,2006,11.39
10,L20,4,CRUCERO 4,2006/09/16,SEPTIEMBRE,2006,12.1
10,L21,4,CRUCERO 4,2006/09/16,SEPTIEMBRE,2006,11.18
10,L21N1,4,CRUCERO 4,2006/09/16,SEPTIEMBRE,2006,9.62
10,L22,4,CRUCERO 4,2006/09/16,SEPTIEMBRE,2006,8.39
10,L23,4,CRUCERO 4,2006/09/16,SEPTIEMBRE,2006,10.6
10,L24,4,CRUCERO 4,2006/09/16,SEPTIEMBRE,2006,10.58
10,L25,4,CRUCERO 4,2006/09/16,SEPTIEMBRE,2006,11.06
11,A01,4,CRUCERO 4,2006/09/09,SEPTIEMBRE,2006,#N/A
11,A02,4,CRUCERO 4,2006/09/09,SEPTIEMBRE,2006,#N/A
11,A04,4,CRUCERO 4,2006/09/09,SEPTIEMBRE,2006,#N/A
11,A05,4,CRUCERO 4,2006/09/09,SEPTIEMBRE,2006,#N/A
11,A06,4,CRUCERO 4,2006/09/09,SEPTIEMBRE,2006,#N/A
11,A07,4,CRUCERO 4,2006/09/09,SEPTIEMBRE,2006,#N/A
11,A08,4,CRUCERO 4,2006/09/09,SEPTIEMBRE,2006,#N/A
11,A09,4,CRUCERO 4,2006/09/09,SEPTIEMBRE,2006,#N/A
11,A10,4,CRUCERO 4,2006/09/09,SEPTIEMBRE,2006,#N/A
11,A11,4,CRUCERO 4,2006/09/09,SEPTIEMBRE,2006,#N/A
11,A12,4,CRUCERO 4,2006/09/09,SEPTIEMBRE,2006,#N/A
11,A13,4,CRUCERO 4,2006/09/09,SEPTIEMBRE,2006,#N/A
11,A14,4,CRUCERO 4,2006/09/09,SEPTIEMBRE,2006,#N/A
11,A15,4,CRUCERO 4,2006/09/09,SEPTIEMBRE,2006,#N/A
11,A16,4,CRUCERO 4,2006/09/09,SEPTIEMBRE,2006,#N/A
11,A17,4,CRUCERO 4,2006/09/09,SEPTIEMBRE,2006,#N/A
11,A18,4,CRUCERO 4,2006/09/09,SEPTIEMBRE,2006,#N/A
11,A19,4,CRUCERO 4,2006/09/09,SEPTIEMBRE,2006,#N/A
11,A20,4,CRUCERO 4,2006/09/09,SEPTIEMBRE,2006,#N/A
11,A21,4,CRUCERO 4,2006/09/09,SEPTIEMBRE,2006,#N/A
11,A22,4,CRUCERO 4,2006/09/09,SEPTIEMBRE,2006,#N/A
11,A23,4,CRUCERO 4,2006/09/09,SEPTIEMBRE,2006,#N/A
11,A24,4,CRUCERO 4,2006/09/09,SEPTIEMBRE,2006,#N/A
11,A25,4,CRUCERO 4,2006/09/09,SEPTIEMBRE,2006,#N/A
11,A26,4,CRUCERO 4,2006/09/09,SEPTIEMBRE,2006,#N/A
11,A27,4,CRUCERO 4,2006/09/09,SEPTIEMBRE,2006,#N/A
11,A28,4,CRUCERO 4,2006/09/09,SEPTIEMBRE,2006,#N/A
11,A29,4,CRUCERO 4,2006/09/09,SEPTIEMBRE,2006,#N/A
11,A30,4,CRUCERO 4,2006/09/09,SEPTIEMBRE,2006,#N/A
11,A31,4,CRUCERO 4,2006/09/09,SEPTIEMBRE,2006,#N/A
11,A32,4,CRUCERO 4,2006/09/09,SEPTIEMBRE,2006,#N/A
11,A33,4,CRUCERO 4,2006/09/09,SEPTIEMBRE,2006,#N/A
11,A34,4,CRUCERO 4,2006/09/09,SEPTIEMBRE,2006,#N/A
11,A35,4,CRUCERO 4,2006/09/09,SEPTIEMBRE,2006,#N/A
11,A36,4,CRUCERO 4,2006/09/09,SEPTIEMBRE,2006,#N/A
11,A37,4,CRUCERO 4,2006/09/09,SEPTIEMBRE,2006,#N/A
11,A38,4,CRUCERO 4,2006/09/09,SEPTIEMBRE,2006,#N/A
11,A39,4,CRUCERO 4,2006/09/09,SEPTIEMBRE,2006,#N/A
11,A40,4,CRUCERO 4,2006/09/09,SEPTIEMBRE,2006,#N/A
11,A41,4,CRUCERO 4,2006/09/09,SEPTIEMBRE,2006,#N/A
11,A42,4,CRUCERO 4,2006/09/09,SEPTIEMBRE,2006,#N/A
11,A43,4,CRUCERO 4,2006/09/09,SEPTIEMBRE,2006,#N/A
11,A44,4,CRUCERO 4,2006/09/09,SEPTIEMBRE,2006,#N/A
11,A45,4,CRUCERO 4,2006/09/09,SEPTIEMBRE,2006,#N/A
11,A46,4,CRUCERO 4,2006/09/09,SEPTIEMBRE,2006,#N/A
11,A47,4,CRUCERO 4,2006/09/09,SEPTIEMBRE,2006,#N/A
11,A48,4,CRUCERO 4,2006/09/09,SEPTIEMBRE,2006,#N/A
11,A49,4,CRUCERO 4,2006/09/09,SEPTIEMBRE,2006,#N/A
11,A50,4,CRUCERO 4,2006/09/09,SEPTIEMBRE,2006,#N/A
11,A51,4,CRUCERO 4,2006/09/09,SEPTIEMBRE,2006,#N/A
11,A52,4,CRUCERO 4,2006/09/09,SEPTIEMBRE,2006,#N/A
11,A53,4,CRUCERO 4,2006/09/09,SEPTIEMBRE,2006,#N/A
11,A54,4,CRUCERO 4,2006/09/09,SEPTIEMBRE,2006,#N/A
11,A55,4,CRUCERO 4,2006/09/09,SEPTIEMBRE,2006,#N/A
11,A56,4,CRUCERO 4,2006/09/09,SEPTIEMBRE,2006,#N/A
11,A57,4,CRUCERO 4,2006/09/09,SEPTIEMBRE,2006,#N/A
11,A58,4,CRUCERO 4,2006/09/09,SEPTIEMBRE,2006,#N/A
11,A59,4,CRUCERO 4,2006/09/09,SEPTIEMBRE,2006,#N/A
11,A60,4,CRUCERO 4,2006/09/09,SEPTIEMBRE,2006,#N/A
12,M04,4,CRUCERO 5,2006/10/04,OCTUBRE,2006,13.5
12,M05,4,CRUCERO 5,2006/10/04,OCTUBRE,2006,14.5
12,M06,4,CRUCERO 5,2006/10/04,OCTUBRE,2006,13
12,M01N,4,CRUCERO 5,2006/10/04,OCTUBRE,2006,13
12,M02N,4,CRUCERO 5,2006/10/04,OCTUBRE,2006,12
12,M03N,4,CRUCERO 5,2006/10/04,OCTUBRE,2006,12.5
12,M07,4,CRUCERO 5,2006/10/04,OCTUBRE,2006,8
12,M08,4,CRUCERO 5,2006/10/04,OCTUBRE,2006,11
12,M24N,4,CRUCERO 5,2006/10/04,OCTUBRE,2006,27
12,M25N,4,CRUCERO 5,2006/10/04,OCTUBRE,2006,18
12,M09,4,CRUCERO 5,2006/10/04,OCTUBRE,2006,12
12,M10,4,CRUCERO 5,2006/10/04,OCTUBRE,2006,7
12,M11,4,CRUCERO 5,2006/10/04,OCTUBRE,2006,5.5
12,M12,4,CRUCERO 5,2006/10/04,OCTUBRE,2006,6
12,M13,4,CRUCERO 5,2006/10/04,OCTUBRE,2006,5
12,M14,4,CRUCERO 5,2006/10/04,OCTUBRE,2006,3.5
12,M15,4,CRUCERO 5,2006/10/04,OCTUBRE,2006,13
12,M16,4,CRUCERO 5,2006/10/04,OCTUBRE,2006,11
12,M23,4,CRUCERO 5,2006/10/04,OCTUBRE,2006,8.5
12,M17,4,CRUCERO 5,2006/10/04,OCTUBRE,2006,7.5
12,M21,4,CRUCERO 5,2006/10/04,OCTUBRE,2006,4
12,M22,4,CRUCERO 5,2006/10/04,OCTUBRE,2006,4.5
12,M18,4,CRUCERO 5,2006/10/04,OCTUBRE,2006,5
12,M19,4,CRUCERO 5,2006/10/04,OCTUBRE,2006,5
12,M20,4,CRUCERO 5,2006/10/04,OCTUBRE,2006,9
12,M39,4,CRUCERO 5,2006/10/04,OCTUBRE,2006,8.5
12,M38,4,CRUCERO 5,2006/10/04,OCTUBRE,2006,8
12,M24,4,CRUCERO 5,2006/10/04,OCTUBRE,2006,8
