C_REGION,ESTACION,PROGRAMA,CRUCERO,F_MUESTREO,ANNO,MES,ARALEXCATE,ARALEXOSTE,ARALEXTAMA,ARDINOACUM,ARDINOACUT,ARPROTRETI,ARPSEUAUST,ARPSEUPSEU
12,M39,1,CRUCERO 1,2007-11-13,2007,NOVIEMBRE,0,0,,0,0,0,1,2
12,M40,1,CRUCERO 1,2007-10-24,2007,OCTUBRE,3,1,,1,0,0,3,4
12,M41,1,CRUCERO 1,2007-10-24,2007,OCTUBRE,2,0,,0,0,0,0,0
12,M42,1,CRUCERO 1,2007-10-23,2007,OCTUBRE,2,0,,0,0,0,3,4
12,M43,1,CRUCERO 1,2007-10-24,2007,OCTUBRE,2,0,,1,0,0,3,4
12,M44,1,CRUCERO 1,2007-10-25,2007,OCTUBRE,0,0,,0,0,0,3,3
12,M45,1,CRUCERO 1,2007-10-25,2007,OCTUBRE,0,0,,0,0,0,2,3
12,M46,1,CRUCERO 1,2007-10-25,2007,OCTUBRE,2,1,,0,0,0,0,6
10,L01,1,CRUCERO 1,2008-12-24,2008,DICIEMBRE,0,0,,6,0,3,2,3
10,L02,1,CRUCERO 1,2008-12-09,2008,DICIEMBRE,0,0,,5,0,0,1,2
10,L02N1,1,CRUCERO 1,2008-12-09,2008,DICIEMBRE,0,0,,4,0,0,3,4
10,L02N2,1,CRUCERO 1,2008-12-08,2008,DICIEMBRE,0,0,,6,0,0,3,3
10,L02N3,1,CRUCERO 1,2008-12-09,2008,DICIEMBRE,0,0,,5,0,0,3,3
10,L02N4,1,CRUCERO 1,2008-12-08,2008,DICIEMBRE,0,0,,6,0,0,3,3
10,L03,1,CRUCERO 1,2009-01-06,2009,ENERO,0,0,,7,0,2,0,4
10,L03N1,1,CRUCERO 1,2008-12-09,2008,DICIEMBRE,0,0,,5,0,0,3,3
10,L04,1,CRUCERO 1,2008-12-10,2008,DICIEMBRE,0,0,,4,0,0,5,4
10,L05,1,CRUCERO 1,2008-12-10,2008,DICIEMBRE,0,0,,4,0,0,4,2
10,L06,1,CRUCERO 1,2008-12-10,2008,DICIEMBRE,0,0,,4,0,1,5,5
10,L06N1,1,CRUCERO 1,2009-01-06,2009,ENERO,0,0,,6,0,3,0,4
10,L07,1,CRUCERO 1,2008-12-18,2008,DICIEMBRE,0,0,,3,0,0,4,4
10,L08,1,CRUCERO 1,2008-12-17,2008,DICIEMBRE,0,0,,2,0,0,3,4
10,L09,1,CRUCERO 1,2008-12-17,2008,DICIEMBRE,0,0,,3,0,0,3,4
10,L10,1,CRUCERO 1,2008-12-17,2008,DICIEMBRE,0,0,,2,0,0,2,3
10,L10N1,1,CRUCERO 1,2008-12-16,2008,DICIEMBRE,0,0,,3,0,0,4,3
10,L10N2,1,CRUCERO 1,2008-12-17,2008,DICIEMBRE,0,0,,3,0,0,5,3
10,L10N3,1,CRUCERO 1,2008-12-17,2008,DICIEMBRE,0,0,,3,0,0,4,3
10,L11,1,CRUCERO 1,2008-12-18,2008,DICIEMBRE,0,0,,5,0,2,5,4
10,L12,1,CRUCERO 1,2008-12-16,2008,DICIEMBRE,0,0,,4,0,0,5,4
10,L13,1,CRUCERO 1,2008-12-16,2008,DICIEMBRE,0,0,,2,0,0,5,3
10,L14,1,CRUCERO 1,2008-12-16,2008,DICIEMBRE,0,0,,3,0,0,5,3
10,L16,1,CRUCERO 1,2008-12-04,2008,DICIEMBRE,0,0,,3,0,0,6,4
10,L16N1,1,CRUCERO 1,2008-12-04,2008,DICIEMBRE,0,0,,4,0,0,5,3
10,L17,1,CRUCERO 1,2008-12-03,2008,DICIEMBRE,0,0,,4,0,1,5,3
10,L17N1,1,CRUCERO 1,2008-12-03,2008,DICIEMBRE,0,0,,3,0,0,4,3
10,L19,1,CRUCERO 1,2008-12-02,2008,DICIEMBRE,0,0,,4,0,0,5,4
10,L19N1,1,CRUCERO 1,2008-12-02,2008,DICIEMBRE,0,0,,5,0,0,5,4
10,L19N2,1,CRUCERO 1,2008-12-02,2008,DICIEMBRE,0,0,,3,0,0,5,4
10,L20,1,CRUCERO 1,2008-12-02,2008,DICIEMBRE,0,0,,5,0,0,5,4
10,L20N1,1,CRUCERO 1,2008-12-02,2008,DICIEMBRE,0,0,,5,1,0,5,4
10,L21,1,CRUCERO 1,2008-12-03,2008,DICIEMBRE,0,0,,4,0,0,5,3
10,L22,1,CRUCERO 1,2008-12-05,2008,DICIEMBRE,0,0,,5,0,0,5,5
10,L22N1,1,CRUCERO 1,2008-12-05,2008,DICIEMBRE,0,0,,6,1,0,4,4
10,L22N2,1,CRUCERO 1,2008-12-05,2008,DICIEMBRE,0,0,,4,1,0,4,3
10,L23,1,CRUCERO 1,2008-12-02,2008,DICIEMBRE,0,0,,5,0,0,5,4
10,L23N1,1,CRUCERO 1,2008-12-05,2008,DICIEMBRE,0,0,,0,0,0,5,2
10,L23N2,1,CRUCERO 1,2008-12-05,2008,DICIEMBRE,0,0,,4,0,0,5,4
10,L24,1,CRUCERO 1,2008-12-05,2008,DICIEMBRE,0,0,,4,0,0,5,4
10,L24N1,1,CRUCERO 1,2008-12-05,2008,DICIEMBRE,0,0,,5,1,0,5,4
10,L25,1,CRUCERO 1,2008-12-03,2008,DICIEMBRE,0,0,,5,0,0,5,4
11,A01,1,CRUCERO 1,2008-12-07,2008,DICIEMBRE,2,0,,5,4,3,4,3
11,A02,1,CRUCERO 1,2008-12-07,2008,DICIEMBRE,1,0,,3,2,2,3,3
11,A03,1,CRUCERO 1,2008-12-08,2008,DICIEMBRE,2,0,,4,2,3,3,2
11,A04,1,CRUCERO 1,2008-12-08,2008,DICIEMBRE,2,0,,4,2,3,3,4
11,A05,1,CRUCERO 1,2008-12-08,2008,DICIEMBRE,1,0,,5,3,3,3,3
11,A05N1,1,CRUCERO 1,2008-12-08,2008,DICIEMBRE,3,0,,6,5,5,4,4
11,A06,1,CRUCERO 1,2008-12-16,2008,DICIEMBRE,1,0,,1,1,1,3,3
11,A07,1,CRUCERO 1,2008-12-16,2008,DICIEMBRE,0,0,,1,1,0,3,4
11,A08,1,CRUCERO 1,2008-12-16,2008,DICIEMBRE,1,0,,2,1,0,2,3
11,A09,1,CRUCERO 1,2008-12-16,2008,DICIEMBRE,0,0,,2,1,1,2,3
11,A10,1,CRUCERO 1,2008-12-16,2008,DICIEMBRE,2,0,,2,1,1,3,3
11,A11,1,CRUCERO 1,2008-12-16,2008,DICIEMBRE,2,0,,2,1,0,3,4
11,A12,1,CRUCERO 1,2008-12-17,2008,DICIEMBRE,2,0,,2,2,4,2,3
11,A13,1,CRUCERO 1,2008-12-17,2008,DICIEMBRE,4,0,,3,3,4,2,4
11,A14,1,CRUCERO 1,2008-12-18,2008,DICIEMBRE,4,0,,2,3,3,3,4
11,A15,1,CRUCERO 1,2008-12-18,2008,DICIEMBRE,2,0,,4,4,5,3,4
11,A16,1,CRUCERO 1,2008-12-19,2008,DICIEMBRE,3,0,,2,3,5,3,4
11,A17,1,CRUCERO 1,2008-12-19,2008,DICIEMBRE,1,0,,3,4,4,2,3
11,A18,1,CRUCERO 1,2008-12-15,2008,DICIEMBRE,3,0,,1,1,3,4,5
11,A19,1,CRUCERO 1,2008-12-19,2008,DICIEMBRE,2,0,,4,4,6,3,5
11,A20,1,CRUCERO 1,2008-12-19,2008,DICIEMBRE,3,0,,2,3,5,3,4
11,A21,1,CRUCERO 1,2008-12-19,2008,DICIEMBRE,3,0,,2,3,4,3,5
11,A22,1,CRUCERO 1,2008-12-19,2008,DICIEMBRE,3,0,,4,3,4,3,5
11,A23,1,CRUCERO 1,2008-12-19,2008,DICIEMBRE,4,0,,3,3,3,4,4
11,A24,1,CRUCERO 1,2008-12-22,2008,DICIEMBRE,2,0,,1,2,2,3,4
11,A25,1,CRUCERO 1,2008-12-29,2008,DICIEMBRE,3,0,,1,1,2,4,5
11,A26,1,CRUCERO 1,2008-12-28,2008,DICIEMBRE,4,0,,1,1,2,3,3
11,A27,1,CRUCERO 1,2008-12-29,2008,DICIEMBRE,3,0,,1,1,4,4,5
11,A28,1,CRUCERO 1,2008-12-29,2008,DICIEMBRE,4,0,,1,1,3,4,4
11,A29,1,CRUCERO 1,2008-12-29,2008,DICIEMBRE,4,0,,2,1,3,3,3
11,A30,1,CRUCERO 1,2008-12-19,2008,DICIEMBRE,3,0,,1,1,3,3,5
11,A31,1,CRUCERO 1,2008-12-22,2008,DICIEMBRE,4,0,,3,4,4,3,4
11,A32,1,CRUCERO 1,2008-12-22,2008,DICIEMBRE,3,0,,3,3,4,2,5
11,A33,1,CRUCERO 1,2008-12-08,2008,DICIEMBRE,3,0,,6,5,5,4,4
11,A34,1,CRUCERO 1,2008-12-08,2008,DICIEMBRE,2,0,,4,4,3,4,4
11,A35,1,CRUCERO 1,2008-12-14,2008,DICIEMBRE,2,0,,2,1,4,2,5
11,A36,1,CRUCERO 1,2008-12-15,2008,DICIEMBRE,3,0,,1,1,2,3,5
11,A37,1,CRUCERO 1,2008-12-14,2008,DICIEMBRE,3,0,,5,5,5,3,5
11,A38,1,CRUCERO 1,2008-12-14,2008,DICIEMBRE,2,0,,3,2,4,2,5
11,A39,1,CRUCERO 1,2008-12-14,2008,DICIEMBRE,3,0,,1,1,2,4,5
11,A40,1,CRUCERO 1,2008-12-14,2008,DICIEMBRE,2,0,,1,1,2,4,4
11,A41,1,CRUCERO 1,2008-12-14,2008,DICIEMBRE,4,0,,2,1,3,4,4
11,A42,1,CRUCERO 1,2008-12-22,2008,DICIEMBRE,4,0,,2,2,3,3,5
11,A43,1,CRUCERO 1,2008-12-28,2008,DICIEMBRE,3,0,,1,1,2,4,5
11,A44,1,CRUCERO 1,2008-12-28,2008,DICIEMBRE,3,0,,2,2,2,4,5
11,A45,1,CRUCERO 1,2008-12-22,2008,DICIEMBRE,2,0,,1,1,1,3,4
11,A46,1,CRUCERO 1,2008-12-22,2008,DICIEMBRE,3,0,,1,2,2,4,4
11,A47,1,CRUCERO 1,2008-12-28,2008,DICIEMBRE,4,0,,2,2,2,5,5
11,A48,1,CRUCERO 1,2008-12-28,2008,DICIEMBRE,3,0,,1,1,2,3,4
11,A49,1,CRUCERO 1,2008-12-28,2008,DICIEMBRE,3,0,,1,1,2,3,4
11,A50,1,CRUCERO 1,2008-12-29,2008,DICIEMBRE,3,0,,2,1,3,4,5
11,A51,1,CRUCERO 1,2008-12-28,2008,DICIEMBRE,3,0,,1,1,2,4,5
11,A52,1,CRUCERO 1,2008-12-29,2008,DICIEMBRE,4,0,,1,1,3,3,3
11,A53,1,CRUCERO 1,2008-12-29,2008,DICIEMBRE,4,0,,1,1,3,4,4
11,A54,1,CRUCERO 1,2008-12-29,2008,DICIEMBRE,4,0,,1,1,3,3,4
11,A55,1,CRUCERO 1,2008-12-01,2008,DICIEMBRE,1,0,,1,1,0,2,2
11,A56,1,CRUCERO 1,2008-12-01,2008,DICIEMBRE,0,0,,1,1,0,2,3
11,A57,1,CRUCERO 1,2008-12-01,2008,DICIEMBRE,1,0,,1,0,0,1,3
11,A58,1,CRUCERO 1,2008-12-01,2008,DICIEMBRE,1,0,,1,1,0,2,2
11,A59,1,CRUCERO 1,2008-12-01,2008,DICIEMBRE,2,0,,1,1,0,2,2
11,A60,1,CRUCERO 1,2008-12-02,2008,DICIEMBRE,2,0,,1,1,0,2,3
12,M04,1,CRUCERO 1,2008-12-04,2008,DICIEMBRE,0,0,,0,0,0,0,1
12,M05,1,CRUCERO 1,2008-12-04,2008,DICIEMBRE,0,0,,0,0,0,0,1
12,M06,1,CRUCERO 1,2008-12-04,2008,DICIEMBRE,0,0,,0,0,0,1,1
12,M01N,1,CRUCERO 1,2008-12-04,2008,DICIEMBRE,0,0,,0,0,0,1,2
12,M02N,1,CRUCERO 1,2008-12-04,2008,DICIEMBRE,0,0,,0,0,0,1,2
12,M03N,1,CRUCERO 1,2008-12-04,2008,DICIEMBRE,0,0,,0,0,0,1,1
12,M07,1,CRUCERO 1,2008-12-03,2008,DICIEMBRE,0,0,,0,0,0,2,2
12,M24N,1,CRUCERO 1,2008-12-03,2008,DICIEMBRE,0,0,,1,0,0,2,4
12,M08,1,CRUCERO 1,2008-12-03,2008,DICIEMBRE,2,0,,1,0,0,3,5
12,M25N,1,CRUCERO 1,2008-12-03,2008,DICIEMBRE,1,0,,1,0,0,3,5
12,M09,1,CRUCERO 1,2008-12-03,2008,DICIEMBRE,1,0,,1,0,0,2,3
12,M10,1,CRUCERO 1,2008-12-03,2008,DICIEMBRE,0,0,,0,0,0,2,4
12,M11,1,CRUCERO 1,2008-12-03,2008,DICIEMBRE,2,0,,1,0,0,3,5
12,M12,1,CRUCERO 1,2008-12-03,2008,DICIEMBRE,0,0,,0,0,0,4,6
12,M13,1,CRUCERO 1,2008-12-05,2008,DICIEMBRE,0,0,,0,0,0,2,3
12,M14,1,CRUCERO 1,2008-12-05,2008,DICIEMBRE,0,0,,0,0,0,3,2
12,M15,1,CRUCERO 1,2008-12-02,2008,DICIEMBRE,2,0,,1,1,0,0,0
12,M16,1,CRUCERO 1,2008-12-02,2008,DICIEMBRE,1,0,,1,1,0,1,0
12,M17,1,CRUCERO 1,2008-12-05,2008,DICIEMBRE,0,0,,1,0,0,4,0
12,M18,1,CRUCERO 1,2008-12-05,2008,DICIEMBRE,0,0,,0,0,0,2,0
12,M19,1,CRUCERO 1,2008-12-05,2008,DICIEMBRE,0,0,,1,0,0,3,0
12,M20,1,CRUCERO 1,2008-12-05,2008,DICIEMBRE,0,0,,1,0,0,3,0
12,M21,1,CRUCERO 1,2008-12-05,2008,DICIEMBRE,0,0,,0,0,0,4,0
12,M22,1,CRUCERO 1,2008-12-06,2008,DICIEMBRE,0,0,,0,0,0,4,0
12,M23,1,CRUCERO 1,2008-12-06,2008,DICIEMBRE,0,0,,0,0,0,1,0
12,M24,1,CRUCERO 1,2008-12-22,2008,DICIEMBRE,2,0,,1,0,0,0,0
12,M25,1,CRUCERO 1,2008-12-23,2008,DICIEMBRE,0,0,,0,0,0,0,0
12,M26,1,CRUCERO 1,2008-12-22,2008,DICIEMBRE,0,0,,0,0,0,0,0
12,M27,1,CRUCERO 1,2008-12-22,2008,DICIEMBRE,0,0,,0,0,0,0,0
12,M28,1,CRUCERO 1,2008-12-22,2008,DICIEMBRE,0,0,,0,0,0,0,0
12,M29,1,CRUCERO 1,2008-12-22,2008,DICIEMBRE,0,0,,0,0,0,0,1
12,M30,1,CRUCERO 1,2008-12-22,2008,DICIEMBRE,2,0,,1,0,0,0,0
12,M31,1,CRUCERO 1,2008-12-22,2008,DICIEMBRE,0,0,,0,0,0,2,3
12,M32,1,CRUCERO 1,2008-12-21,2008,DICIEMBRE,0,0,,0,0,0,2,3
12,M33,1,CRUCERO 1,2008-12-21,2008,DICIEMBRE,0,0,,0,0,0,3,3
12,M34,1,CRUCERO 1,2008-12-21,2008,DICIEMBRE,0,0,,0,0,0,1,2
12,M35,1,CRUCERO 1,2008-12-21,2008,DICIEMBRE,0,0,,0,0,0,0,0
12,M36,1,CRUCERO 1,2009-01-06,2009,ENERO,0,0,,1,0,0,0,1
12,M37,1,CRUCERO 1,2009-01-06,2009,ENERO,0,0,,1,0,0,0,0
12,M38,1,CRUCERO 1,2009-01-12,2009,ENERO,0,0,,0,0,0,2,0
12,M39,1,CRUCERO 1,2009-01-12,2009,ENERO,0,0,,0,0,0,3,0
12,M40,1,CRUCERO 1,2008-12-16,2008,DICIEMBRE,1,0,,1,0,0,5,5
12,M41,1,CRUCERO 1,2008-12-16,2008,DICIEMBRE,0,0,,1,0,0,3,3
12,M42,1,CRUCERO 1,2008-12-17,2008,DICIEMBRE,0,0,,0,0,0,4,4
12,M43,1,CRUCERO 1,2008-12-17,2008,DICIEMBRE,2,0,,1,0,0,4,5
12,M44,1,CRUCERO 1,2008-12-17,2008,DICIEMBRE,1,0,,1,0,0,3,3
12,M45,1,CRUCERO 1,2008-12-17,2008,DICIEMBRE,0,0,,1,0,0,2,3
12,M46,1,CRUCERO 1,2008-12-17,2008,DICIEMBRE,1,0,,1,0,0,3,4
10,L01,1,CRUCERO 1,2010-02-16,2010,FEBRERO,0,0,,5,0,0,5,4
10,L02,1,CRUCERO 1,2010-02-13,2010,FEBRERO,0,0,,6,0,0,0,0
10,L02N1,1,CRUCERO 1,2010-02-13,2010,FEBRERO,0,0,,7,0,0,0,0
10,L02N2,1,CRUCERO 1,2010-02-12,2010,FEBRERO,0,0,,7,0,0,0,0
10,L02N3,1,CRUCERO 1,2010-02-13,2010,FEBRERO,0,0,,4,0,0,0,0
10,L02N4,1,CRUCERO 1,2010-02-12,2010,FEBRERO,0,0,,7,0,0,0,0
10,L03,1,CRUCERO 1,2010-02-16,2010,FEBRERO,0,0,,4,0,0,5,4
10,L03N1,1,CRUCERO 1,2010-02-23,2010,FEBRERO,0,0,,6,0,0,4,4
10,L04,1,CRUCERO 1,2010-02-15,2010,FEBRERO,0,0,,2,0,0,5,4
10,L04N1,1,CRUCERO 1,2010-02-16,2010,FEBRERO,0,0,,7,0,0,5,4
10,L04N2,1,CRUCERO 1,2010-02-16,2010,FEBRERO,0,0,,4,0,0,5,3
10,L04N3,1,CRUCERO 1,2010-02-15,2010,FEBRERO,0,0,,1,0,0,5,3
10,L04N4,1,CRUCERO 1,2010-02-15,2010,FEBRERO,0,0,,2,0,0,5,4
10,L05,1,CRUCERO 1,2010-02-17,2010,FEBRERO,0,0,,6,0,0,7,1
10,L06,1,CRUCERO 1,2010-02-17,2010,FEBRERO,0,0,,1,0,0,4,4
10,L06N1,1,CRUCERO 1,2010-02-16,2010,FEBRERO,0,0,,5,0,0,5,4
10,L07,1,CRUCERO 1,2010-02-18,2010,FEBRERO,0,0,,1,0,0,3,4
10,L08,1,CRUCERO 1,2010-02-18,2010,FEBRERO,0,0,,1,0,0,2,3
10,L09,1,CRUCERO 1,2010-02-18,2010,FEBRERO,0,0,,1,0,0,1,2
10,L10,1,CRUCERO 1,2010-02-19,2010,FEBRERO,0,0,,1,0,0,0,2
10,L10N1,1,CRUCERO 1,2010-02-19,2010,FEBRERO,0,0,,1,0,0,0,1
10,L10N2,1,CRUCERO 1,2010-02-19,2010,FEBRERO,0,0,,0,0,0,1,1
10,L10N3,1,CRUCERO 1,2010-02-19,2010,FEBRERO,0,0,,1,0,0,3,3
10,L11,1,CRUCERO 1,2010-02-18,2010,FEBRERO,0,0,,0,0,0,1,1
10,L12,1,CRUCERO 1,2010-02-19,2010,FEBRERO,0,0,,0,0,0,0,1
10,L13,1,CRUCERO 1,2010-02-19,2010,FEBRERO,0,0,,1,0,0,1,0
10,L14,1,CRUCERO 1,2010-02-19,2010,FEBRERO,0,0,,0,0,0,1,1
10,L16,1,CRUCERO 1,2010-02-09,2010,FEBRERO,0,0,,2,0,0,4,2
10,L16N1,1,CRUCERO 1,2010-02-09,2010,FEBRERO,0,0,,2,0,0,5,3
10,L17,1,CRUCERO 1,2010-02-10,2010,FEBRERO,0,0,,0,0,0,0,1
10,L17N1,1,CRUCERO 1,2010-02-10,2010,FEBRERO,0,0,,1,0,0,0,1
10,L19,1,CRUCERO 1,2010-02-02,2010,FEBRERO,0,0,,1,0,0,5,0
10,L19N1,1,CRUCERO 1,2010-02-02,2010,FEBRERO,0,0,,3,0,0,5,1
10,L19N2,1,CRUCERO 1,2010-02-02,2010,FEBRERO,0,0,,1,0,0,5,2
10,L20,1,CRUCERO 1,2010-02-02,2010,FEBRERO,0,0,,1,0,0,5,1
10,L20N1,1,CRUCERO 1,2010-02-02,2010,FEBRERO,0,0,,1,0,0,5,2
10,L21,1,CRUCERO 1,2010-02-10,2010,FEBRERO,0,0,,1,0,0,0,0
10,L22,1,CRUCERO 1,2010-02-04,2010,FEBRERO,0,0,,2,0,0,2,1
10,L22N1,1,CRUCERO 1,2010-02-04,2010,FEBRERO,0,0,,2,0,0,4,2
10,L22N2,1,CRUCERO 1,2010-02-04,2010,FEBRERO,0,0,,3,0,0,4,2
10,L22N3,1,CRUCERO 1,2010-02-05,2010,FEBRERO,0,0,,3,0,0,4,0
10,L23,1,CRUCERO 1,2010-02-03,2010,FEBRERO,0,0,,3,0,0,5,3
10,L23N1,1,CRUCERO 1,2010-02-03,2010,FEBRERO,0,0,,2,0,0,4,2
10,L23N2,1,CRUCERO 1,2010-02-03,2010,FEBRERO,0,0,,2,0,0,4,3
10,L24,1,CRUCERO 1,2010-02-04,2010,FEBRERO,0,0,,2,0,0,3,1
10,L24N1,1,CRUCERO 1,2010-02-05,2010,FEBRERO,0,0,,2,0,0,4,0
10,L25,1,CRUCERO 1,2010-02-10,2010,FEBRERO,0,0,,1,0,0,1,1
11,A01,1,CRUCERO 1,2010-02-09,2010,FEBRERO,0,0,,1,0,0,1,2
11,A02,1,CRUCERO 1,2010-02-08,2010,FEBRERO,0,0,,2,0,0,0,1
11,A03,1,CRUCERO 1,2010-02-08,2010,FEBRERO,0,1,,2,0,0,0,1
11,A04,1,CRUCERO 1,2010-02-07,2010,FEBRERO,0,0,,1,0,0,1,2
11,A05,1,CRUCERO 1,2010-02-07,2010,FEBRERO,0,1,,2,1,0,0,1
11,A05N1,1,CRUCERO 1,2010-02-07,2010,FEBRERO,0,2,,3,1,0,0,1
11,A06,1,CRUCERO 1,2010-03-04,2010,MARZO,0,0,,0,0,0,1,2
11,A07,1,CRUCERO 1,2010-03-04,2010,MARZO,3,0,,1,0,0,1,2
11,A08,1,CRUCERO 1,2010-03-04,2010,MARZO,0,0,,0,0,0,2,2
11,A08N1,1,CRUCERO 1,2010-03-04,2010,MARZO,0,0,,0,0,0,2,2
11,A08N2,1,CRUCERO 1,2010-03-04,2010,MARZO,1,0,,0,0,0,2,3
11,A09,1,CRUCERO 1,2010-03-04,2010,MARZO,2,2,,2,0,0,1,5
11,A10,1,CRUCERO 1,2010-03-04,2010,MARZO,0,0,,1,0,0,2,4
11,A10N1,1,CRUCERO 1,2010-03-04,2010,MARZO,1,1,,1,0,0,2,4
11,A11,1,CRUCERO 1,2010-03-05,2010,MARZO,0,3,,1,0,0,4,6
11,A12,1,CRUCERO 1,2010-03-05,2010,MARZO,2,4,,1,0,0,2,6
11,A12N1,1,CRUCERO 1,2010-03-05,2010,MARZO,0,5,,2,1,0,4,6
11,A13,1,CRUCERO 1,2010-03-05,2010,MARZO,0,4,,1,0,0,3,6
11,A14,1,CRUCERO 1,2010-03-05,2010,MARZO,3,4,,1,0,0,2,6
11,A15,1,CRUCERO 1,2010-03-05,2010,MARZO,2,5,,2,1,0,3,6
11,A16,1,CRUCERO 1,2010-03-05,2010,MARZO,0,5,,2,2,0,3,7
11,A17,1,CRUCERO 1,2010-03-05,2010,MARZO,2,5,,1,0,0,3,6
11,A18,1,CRUCERO 1,2010-03-02,2010,MARZO,3,3,,1,0,0,3,5
11,A18N1,1,CRUCERO 1,2010-03-03,2010,MARZO,2,4,,2,1,0,4,6
11,A18N2,1,CRUCERO 1,2010-03-02,2010,MARZO,2,4,,1,0,0,2,6
11,A18N3,1,CRUCERO 1,2010-03-02,2010,MARZO,1,4,,1,1,0,2,5
11,A19,1,CRUCERO 1,2010-03-06,2010,MARZO,0,6,,2,1,0,4,7
11,A19N1,1,CRUCERO 1,2010-03-06,2010,MARZO,0,6,,2,1,0,4,7
11,A19N2,1,CRUCERO 1,2010-03-06,2010,MARZO,0,7,,1,1,0,4,7
11,A19N3,1,CRUCERO 1,2010-03-06,2010,MARZO,0,7,,4,2,0,4,7
11,A20,1,CRUCERO 1,2010-03-07,2010,MARZO,0,4,,1,1,0,3,7
11,A21,1,CRUCERO 1,2010-03-07,2010,MARZO,3,4,,1,0,0,2,6
11,A22,1,CRUCERO 1,2010-03-07,2010,MARZO,4,5,,1,0,0,3,6
11,A23,1,CRUCERO 1,2010-03-07,2010,MARZO,4,4,,2,1,0,3,6
11,A24,1,CRUCERO 1,2010-03-11,2010,MARZO,4,2,,2,1,0,2,3
11,A25,1,CRUCERO 1,2010-03-11,2010,MARZO,4,2,,2,0,0,2,3
11,A26,1,CRUCERO 1,2010-03-10,2010,MARZO,5,1,,1,0,0,4,4
11,A27,1,CRUCERO 1,2010-03-11,2010,MARZO,5,2,,1,0,0,3,4
11,A28,1,CRUCERO 1,2010-03-11,2010,MARZO,5,2,,1,0,0,3,4
11,A29,1,CRUCERO 1,2010-03-11,2010,MARZO,4,2,,1,0,0,3,3
11,A30,1,CRUCERO 1,2010-03-08,2010,MARZO,5,2,,1,0,0,3,4
11,A31,1,CRUCERO 1,2010-03-08,2010,MARZO,5,2,,1,0,0,2,5
11,A32,1,CRUCERO 1,2010-03-08,2010,MARZO,4,1,,1,0,0,2,4
11,A33,1,CRUCERO 1,2010-02-07,2010,FEBRERO,0,1,,3,1,0,1,1
11,A34,1,CRUCERO 1,2010-02-07,2010,FEBRERO,0,0,,3,1,0,0,2
11,A35,1,CRUCERO 1,2010-03-01,2010,MARZO,4,2,,1,0,0,0,3
11,A36,1,CRUCERO 1,2010-03-02,2010,MARZO,5,2,,1,1,0,2,3
11,A37,1,CRUCERO 1,2010-03-01,2010,MARZO,2,3,,2,1,0,2,5
11,A38N1,1,CRUCERO 1,2010-03-01,2010,MARZO,4,2,,1,1,0,2,2
11,A39,1,CRUCERO 1,2010-03-01,2010,MARZO,4,2,,0,0,0,1,3
11,A40,1,CRUCERO 1,2010-03-01,2010,MARZO,4,2,,1,1,0,2,3
11,A41,1,CRUCERO 1,2010-03-01,2010,MARZO,5,2,,1,1,0,2,3
11,A42,1,CRUCERO 1,2010-03-08,2010,MARZO,3,2,,1,0,0,2,3
11,A43,1,CRUCERO 1,2010-03-09,2010,MARZO,3,1,,0,0,0,2,2
11,A44,1,CRUCERO 1,2010-03-09,2010,MARZO,4,1,,1,1,0,3,3
11,A45,1,CRUCERO 1,2010-03-08,2010,MARZO,4,1,,1,1,0,3,3
11,A46,1,CRUCERO 1,2010-03-08,2010,MARZO,5,2,,2,0,0,4,4
11,A47,1,CRUCERO 1,2010-03-09,2010,MARZO,4,2,,1,0,0,3,4
11,A48,1,CRUCERO 1,2010-03-09,2010,MARZO,4,2,,2,1,0,2,5
11,A48N1,1,CRUCERO 1,2010-03-09,2010,MARZO,5,2,,1,0,0,2,4
11,A49,1,CRUCERO 1,2010-03-09,2010,MARZO,5,2,,1,1,0,1,3
11,A50,1,CRUCERO 1,2010-03-11,2010,MARZO,5,2,,1,1,0,3,4
11,A51,1,CRUCERO 1,2010-03-10,2010,MARZO,6,4,,2,1,0,4,4
11,A52,1,CRUCERO 1,2010-03-11,2010,MARZO,4,2,,1,0,0,2,3
11,A53,1,CRUCERO 1,2010-03-10,2010,MARZO,5,2,,2,1,0,3,4
11,A54,1,CRUCERO 1,2010-03-10,2010,MARZO,5,2,,2,0,0,3,3
11,A55,1,CRUCERO 1,2010-02-17,2010,FEBRERO,0,0,,1,0,1,0,1
11,A56,1,CRUCERO 1,2010-02-16,2010,FEBRERO,0,0,,1,1,0,1,1
11,A57,1,CRUCERO 1,2010-02-16,2010,FEBRERO,1,1,,1,0,1,0,1
11,A58,1,CRUCERO 1,2010-02-17,2010,FEBRERO,1,1,,1,0,1,1,1
11,A59,1,CRUCERO 1,2010-02-17,2010,FEBRERO,0,1,,1,1,0,0,1
11,A60,1,CRUCERO 1,2010-02-17,2010,FEBRERO,1,1,,2,0,0,0,1
11,A61,1,CRUCERO 1,2010-02-16,2010,FEBRERO,2,1,,1,1,1,1,2
11,A62,1,CRUCERO 1,2010-02-16,2010,FEBRERO,1,0,,3,2,0,2,1
12,M04,1,CRUCERO 1,2010-02-05,2010,FEBRERO,0,0,,0,0,0,2,3
12,M05,1,CRUCERO 1,2010-02-05,2010,FEBRERO,2,0,,1,0,0,1,2
12,M06,1,CRUCERO 1,2010-02-05,2010,FEBRERO,0,0,,1,1,0,0,0
